Signal1,Signal2
2,35
6,24
22,18
27,10
44,0
46,0
44,16
49,0
28,22
30,28
9,23
6,30
14,14
31,13
43,19
47,3
55,0
41,22
32,36
19,22
13,33
0,25
16,17
25,11
50,4
39,29
5,24
38,4
53,4
24,23
19,19
49,0
25,25
18,23
49,2
30,26
10,28
40,2
40,14
4,32
26,10
39,20
0,26
27,11
48,18
3,38
18,15
46,11
18,34
27,6
42,15
28,23
15,10
46,14
17,31
25,3
45,11
26,28
26,13
43,17
9,36
17,13
43,14
20,29
24,8
41,11
27,26
21,12
40,17
13,35
23,10
41,21
4,50
26,11
42,14
9,37
21,12
47,14
20,32
21,5
43,15
30,24
18,10
44,16
19,37
29,9
46,18
24,32
23,11
44,20
11,33
28,8
42,18
21,35
30,13
41,19
2,36
15,11
43,19
16,31
22,5
46,14
27,24
23,14
41,18
12,39
29,12
41,17
0,43
23,6
42,15
32,19
16,9
50,4
47,22
0,20
41,7
54,1
22,24
26,20
58,4
23,23
15,17
48,2
26,29
13,21
44,4
36,18
2,35
26,8
44,15
22,29
27,13
40,16
4,34
16,10
44,18
12,33
30,8
41,15
25,24
22,11
39,20
9,37
20,8
55,4
49,16
8,16
43,0
53,5
35,22
12,36
49,0
11,26
0,29
44,33
14,69
7,33
5,24
57,10
61,6
1,49
38,20
6,83
8,31
27,9
65,2
23,24
27,25
58,9
5,34
0,28
27,16
35,21
7,42
18,13
45,10
22,28
27,16
41,18
10,31
30,8
43,6
24,34
9,14
44,0
50,17
7,10
32,4
44,0
28,23
17,27
50,2
31,24
9,30
30,1
50,7
29,29
19,15
43,12
16,12
24,4
46,3
30,19
5,6
26,0
42,0
27,12
11,8
28,0
33,11
8,15
17,1
38,4
38,17
3,8
21,5
38,0
26,18
8,16
27,0
42,13
16,18
25,0
36,16
23,15
17,0
39,6
31,24
3,8
21,4
39,0
28,14
11,14
32,2
33,18
2,10
22,1
36,18
18,18
20,0
41,14
27,19
21,0
43,6
40,23
8,9
28,1
38,1
27,12
9,13
23,0
34,14
19,17
23,0
35,12
24,8
5,3
31,0
44,0
26,10
12,8
35,3
28,13
4,17
11,0
45,5
32,17
9,10
31,1
43,0
23,14
16,2
34,0
26,25
3,23
21,0
36,9
27,15
8,6
29,0
48,0
25,7
0,21
22,0
34,14
20,10
13,1
39,7
35,12
2,5
23,0
41,0
23,10
8,12
28,0
35,12
6,20
13,3
38,5
40,8
7,8
11,10
32,0
26,16
5,14
21,2
37,14
15,16
21,1
37,11
24,8
5,5
28,0
44,0
28,10
10,8
31,4
34,10
7,10
15,0
39,4
33,15
5,12
29,0
42,2
19,13
26,5
26,5
29,2
11,18
21,0
36,10
23,7
5,5
24,0
43,1
23,15
15,9
32,0
29,17
2,14
17,4
34,11
23,15
13,0
42,1
27,16
0,11
32,1
48,5
15,10
20,6
36,0
25,17
0,20
17,2
38,11
18,14
7,2
35,1
46,7
15,12
18,1
38,2
26,19
7,13
29,1
34,20
15,16
23,1
35,9
24,15
12,4
36,0
43,9
13,11
24,1
31,2
24,9
0,19
18,0
40,5
28,17
5,6
25,0
40,0
26,13
6,8
18,0
38,6
37,16
3,10
33,4
45,2
22,9
10,9
26,0
34,12
9,17
15,4
38,2
43,1
9,11
16,6
38,0
33,12
1,3
16,1
36,7
45,6
8,11
20,3
29,0
26,20
7,12
22,0
39,9
25,24
11,9
38,0
34,10
9,5
18,5
34,1
30,16
0,20
18,0
42,9
25,25
6,4
19,0
36,2
29,11
11,11
39,0
29,14
2,13
24,0
36,15
19,15
20,3
38,12
23,17
15,0
45,1
33,18
6,5
24,0
38,0
25,18
4,11
27,0
35,17
13,13
21,0
33,13
14,13
19,1
37,14
19,14
20,5
37,5
37,16
0,9
24,0
34,0
29,18
5,17
29,0
36,11
19,10
20,0
38,11
15,15
21,1
39,10
22,22
16,7
34,5
43,12
0,4
19,4
34,0
34,3
17,16
21,2
38,12
17,15
17,0
41,14
24,14
11,0
34,6
39,21
0,8
18,0
32,0
30,17
0,18
23,0
38,10
19,15
17,0
39,14
17,20
16,0
40,4
33,16
3,10
31,0
44,3
25,8
7,16
28,0
35,10
10,16
20,0
40,18
17,19
24,1
41,9
35,23
0,6
31,1
40,2
32,20
8,13
27,1
37,17
7,24
17,2
45,7
49,13
0,8
22,4
35,0
39,11
2,8
17,7
43,11
25,16
9,2
27,3
51,0
24,16
15,14
46,3
29,16
7,9
18,0
38,7
27,21
6,11
32,5
41,7
20,11
22,5
37,0
29,12
3,15
20,1
36,8
26,18
13,6
37,4
40,9
10,14
29,0
44,0
25,16
13,9
34,1
37,13
0,25
19,0
41,8
34,20
4,10
39,0
44,7
22,15
15,1
33,5
24,27
0,27
20,0
37,18
25,11
18,0
44,11
25,18
19,3
40,9
44,17
0,11
33,1
46,0
22,13
17,8
35,5
31,20
0,15
20,0
39,14
23,15
16,0
43,7
37,22
2,7
28,0
40,5
36,10
4,10
25,0
40,17
11,18
22,0
37,15
21,15
16,0
44,16
30,18
16,4
41,6
32,26
0,9
20,0
41,2
27,21
8,20
24,0
38,16
19,16
22,0
40,13
25,14
17,2
38,14
29,17
13,3
41,7
41,4
14,12
29,2
46,3
27,15
14,5
34,0
42,13
5,21
19,0
40,10
25,21
14,0
41,5
44,14
0,13
31,2
43,7
25,13
14,5
34,5
35,21
0,0
12,7
38,7
48,8
21,10
27,0
45,6
25,20
12,10
36,5
31,21
0,15
23,0
40,16
18,20
25,0
40,16
19,19
19,0
45,10
26,20
13,0
40,10
31,21
9,7
32,3
47,5
23,17
15,7
33,5
32,22
0,17
25,0
43,19
27,19
12,0
39,12
31,18
13,5
38,7
53,2
18,10
36,0
43,5
24,18
12,12
43,7
26,21
10,17
39,2
31,28
4,22
24,0
42,18
22,17
20,0
43,16
23,17
17,1
44,7
40,20
0,9
22,1
41,3
31,24
7,17
26,3
39,23
18,18
21,0
39,20
25,19
13,1
45,10
29,18
14,0
41,11
32,20
11,5
33,8
49,19
7,10
25,1
42,6
31,22
9,14
30,7
38,15
11,20
21,0
37,16
21,18
19,2
37,20
21,17
15,0
44,11
27,23
16,5
41,9
39,12
0,4
14,0
35,8
32,34
0,15
25,0
36,20
17,20
21,1
42,14
26,23
13,1
44,13
32,22
9,3
27,7
44,4
21,15
15,7
34,10
20,25
15,15
35,0
27,22
0,13
25,0
36,20
20,18
26,0
42,17
27,17
16,0
43,12
26,24
16,4
43,8
45,13
0,5
24,5
33,8
32,24
0,16
21,0
38,17
23,17
14,0
38,16
25,17
17,2
41,8
47,21
0,10
27,9
43,4
23,15
19,7
28,11
26,15
13,10
41,0
29,26
10,18
34,4
33,15
0,24
26,0
40,18
20,20
16,0
41,12
25,17
20,2
44,6
45,19
0,6
20,0
38,3
24,23
5,20
23,0
39,18
19,20
20,1
41,18
26,16
21,3
45,8
44,18
1,3
22,0
37,1
31,18
8,14
23,2
37,15
16,20
19,0
39,21
20,21
17,0
45,9
31,25
3,10
33,3
45,6
17,11
19,3
32,0
38,16
0,18
22,0
42,14
19,14
21,0
42,11
26,16
20,2
45,8
39,26
7,18
26,3
48,2
19,10
18,6
29,1
31,14
0,24
27,0
35,16
22,13
16,4
37,17
21,17
16,3
46,3
44,12
4,8
22,1
43,5
12,26
6,20
23,23
46,7
21,25
36,4
44,4
38,48
3,15
19,26
2,30
10,44
49,10
22,3
3,27
29,1
23,24
13,11
21,9
35,11
35,15
0,19
15,2
30,16
19,17
27,1
41,9
29,23
12,11
41,8
33,19
4,2
29,4
41,0
25,18
10,16
27,0
25,17
10,21
33,0
34,16
0,41
22,0
40,15
18,15
19,5
47,0
41,16
2,13
29,0
44,0
16,16
23,11
48,0
21,13
18,9
37,0
31,15
0,25
16,0
45,7
37,19
10,12
39,5
42,14
0,11
30,3
46,0
22,14
17,10
45,0
24,15
9,12
25,0
36,18
11,26
28,3
