,ID,rms,mean,kurtosis,SD,skewness,rms2,mean2,kurtosis2,SD2,skewness2
0,0,127.72325488613919,115.83467741935483,1.3314225813780736,53.91920112629591,0.17965762861620205,11.301471359346941,154.24193548387098,-0.5288095846119818,79.27698288703937,-0.07578474263258077
1,1,127.71986103666809,115.83064516129032,1.3312765423039963,53.919826789777176,0.17987077626712686,11.301321207569853,154.31451612903226,-0.5338819144049083,79.34931401456937,-0.07559570481439874
2,2,128.9582484322336,116.52016129032258,1.572714184761848,55.36825188294345,0.3197763187832259,11.35597853257189,153.96370967741936,-0.5488717291179479,79.48520279338572,-0.06527328494112204
3,3,128.87342189515937,116.42338709677419,1.5729818657265522,55.3743441797682,0.32482041296572034,11.352243033654599,153.76209677419354,-0.5367714226620781,79.35486239077869,-0.061383587750874026
4,4,128.53173638469417,116.09274193548387,1.6096160491181566,55.273880725230974,0.33964192406292126,11.33718379425394,154.23387096774192,-0.5534060727923098,79.56649844013351,-0.071884094191443
5,5,128.7056688477566,116.24596774193549,1.5807781135451018,55.35684736757222,0.33256295014073045,11.344852085759277,154.49193548387098,-0.5350616235563823,79.34356145533722,-0.07447655365183906
6,6,128.49786618035034,116.0241935483871,1.5917076869490279,55.339286761450325,0.34385950000903115,11.335689929613915,154.73790322580646,-0.5351295268976841,79.35254100535654,-0.08329500424705029
7,7,128.74958502908385,116.43145161290323,1.647292979940631,55.06723291027442,0.3428262949592553,11.346787432092126,154.73387096774192,-0.5354191345085852,79.35520604632912,-0.08320032584856148
8,8,128.86386289914765,116.62903225806451,1.6851587884745216,54.91560956557315,0.34190997431262393,11.35182200790462,154.71370967741936,-0.5341255031469534,79.3325566720618,-0.08346822091371431
9,9,129.1170699091932,116.87096774193549,1.6542201334433217,54.996277789679574,0.32998201503850216,11.362969238240206,154.22177419354838,-0.525965056549067,79.22332505308663,-0.06974363621356382
10,10,128.99842147071215,116.74596774193549,1.6615733763007032,54.98328770631042,0.33679632390716446,11.357747200510854,154.18145161290323,-0.5249944789883703,79.21422894606698,-0.06831690790837973
11,11,128.9711770750699,116.71774193548387,1.663619226383637,54.97928361909752,0.3383802841977319,11.356547762197362,152.95564516129033,-0.6938154972080781,77.92294834600592,-0.13704390879099237
12,12,128.72468432604023,116.47983870967742,1.692563856186558,54.905804475993854,0.3502856053472176,11.34569012118876,153.375,-0.7083080645614048,78.13789650640298,-0.14540367561017517
13,13,128.71666496110626,116.47177419354838,1.6933457576650177,54.90410493341912,0.35074011048235937,11.345336705497385,153.2741935483871,-0.7144025513023196,78.2567495204142,-0.1462618224145983
14,14,128.33592198199125,116.14112903225806,1.755592037707089,54.71213072914045,0.36314062574082334,11.328544565918044,153.89112903225808,-0.6910994574111013,77.81156675576796,-0.15261588253836794
15,15,128.25018078337254,116.0524193548387,1.7623880092120325,54.69926312881715,0.36810509419878995,11.324759634684197,153.39112903225808,-0.7126457095988039,78.05404181241698,-0.1405640083204663
16,16,128.39860440403248,116.3225806451613,1.816755171227233,54.47222646139486,0.37017341499917367,11.331310798139485,153.88709677419354,-0.7120554404809796,78.09142463845484,-0.15537405596730625
17,17,128.8971989735456,116.72983870967742,1.730585069487236,54.77894107591877,0.36067730011575677,11.353290226782086,153.19354838709677,-0.7165941334130537,78.07840732879801,-0.1395965711495279
18,18,127.71321514463821,115.99596774193549,1.6614135391022211,53.54588618180585,0.2699832187348021,11.301027172104234,153.39112903225808,-0.7132140005075547,78.0611475382948,-0.1469908490113509
19,19,127.45593799047676,115.66935483870968,1.6401769899739982,53.639706993827815,0.28184710195878093,11.289638523463749,153.07258064516128,-0.7228669448520613,78.1337660616799,-0.13601918665587473
20,20,127.60011881883436,115.99193548387096,1.7104663053749114,53.28329237613949,0.2949277230605258,11.296022256477471,153.61693548387098,-0.7316715140042813,78.30953346730055,-0.1485936653312804
21,21,127.78958259324129,116.15322580645162,1.6749063539615578,53.38630802264647,0.28826866019024755,11.304405450674587,152.96774193548387,-0.7216229049505709,78.02428102128593,-0.1388636598004576
