Signal1,Signal2
43,4
59,5
64,9
36,1
37,2
13,1
2,0
13,1
38,10
38,6
54,8
49,5
51,1
61,12
35,4
24,2
4,0
14,0
23,3
42,0
41,6
56,3
57,11
42,5
49,8
16,3
14,0
0,0
20,0
28,0
50,8
62,10
8,3
22,1
39,1
50,6
29,2
11,5
47,7
64,7
15,0
24,0
39,6
51,5
27,6
6,4
44,4
49,13
14,1
26,1
41,4
47,5
24,7
13,0
49,8
63,8
15,29
40,7
58,17
22,5
15,1
47,4
52,10
17,37
44,21
45,3
19,2
16,0
54,9
69,10
0,0
45,3
47,13
32,3
0,0
30,0
52,6
66,4
13,1
37,3
48,9
40,1
12,0
26,4
54,4
67,10
0,1
41,2
47,6
42,8
20,0
26,0
56,7
70,15
7,1
37,3
52,3
43,2
13,0
26,0
58,7
67,10
0,0
36,3
55,6
49,6
13,0
27,1
60,9
65,9
7,0
21,0
44,10
44,5
13,0
31,7
53,2
61,5
4,0
24,0
45,9
57,10
14,4
30,8
69,7
61,8
4,0
24,5
43,7
51,6
29,6
10,3
55,6
66,11
4,2
30,2
42,10
36,2
12,3
31,3
67,12
34,3
12,4
53,7
66,13
9,4
20,0
40,6
61,9
33,2
12,3
53,5
68,15
8,0
21,3
40,1
55,6
34,4
11,4
52,5
68,14
6,2
26,6
42,9
53,5
30,3
14,2
52,4
70,14
9,0
23,0
41,7
52,5
26,3
16,0
53,10
56,10
7,0
40,2
56,5
34,6
9,1
6,0
44,2
53,0
31,5
0,0
26,5
57,17
52,7
0,0
37,2
50,10
22,2
0,0
28,2
61,7
66,11
0,0
40,6
52,3
48,7
17,5
25,5
62,13
35,0
3,0
41,6
55,3
43,5
12,0
28,0
62,7
67,11
0,2
45,6
72,14
33,11
35,0
49,7
45,6
19,3
23,1
61,10
53,5
1,0
35,2
48,9
42,6
17,4
27,1
60,11
55,6
0,0
41,3
51,10
22,0
0,0
27,0
60,9
67,11
0,0
39,6
50,11
39,6
0,0
30,5
58,6
71,14
4,0
39,4
51,1
42,3
17,1
29,3
58,5
64,11
4,0
39,0
64,12
31,6
11,1
39,2
62,7
39,4
6,0
42,6
46,5
41,7
9,1
11,5
56,9
70,10
9,0
24,4
38,8
51,4
31,8
8,0
45,8
54,9
34,5
1,0
25,3
56,10
53,3
0,0
39,0
49,9
47,7
18,3
19,0
56,9
68,8
8,0
15,0
45,13
46,6
16,10
52,16
43,11
34,15
34,9
34,2
26,10
7,0
51,4
35,5
32,13
16,16
18,2
46,0
36,31
74,21
48,20
11,6
31,2
44,0
34,0
27,5
58,13
49,4
6,3
30,2
49,9
50,9
16,6
6,3
47,13
69,16
4,0
26,3
37,1
47,3
24,5
21,3
57,4
69,16
2,0
25,7
39,0
51,4
15,4
23,0
55,6
69,15
3,0
34,1
49,10
29,0
1,7
24,3
61,6
68,9
14,2
37,3
48,9
48,11
0,4
24,1
60,14
49,9
0,0
37,2
54,11
43,15
24,2
44,8
44,2
33,15
34,7
57,8
59,16
8,0
52,7
61,12
18,6
19,12
69,16
24,0
9,1
34,9
54,2
59,11
4,0
43,7
48,13
30,34
36,2
49,15
35,8
2,3
23,0
58,6
65,10
0,0
42,1
56,0
41,11
4,1
24,0
67,17
49,5
3,0
39,2
57,13
29,0
7,0
26,5
54,10
42,0
0,0
38,0
49,15
22,0
12,1
39,1
56,7
38,9
7,0
43,4
49,11
30,3
12,2
42,10
42,1
19,0
31,6
61,7
67,14
0,0
42,6
49,7
43,7
16,1
21,9
56,0
65,14
0,0
42,6
55,3
42,9
17,5
27,8
66,16
49,9
0,0
42,15
65,9
28,12
41,3
51,12
33,0
1,0
22,4
58,5
65,6
11,1
39,1
53,12
30,5
0,0
22,6
59,4
64,14
0,0
41,0
50,13
23,1
0,2
23,2
57,5
62,8
12,0
35,0
49,15
36,4
8,0
28,0
61,3
60,2
11,1
41,6
49,2
37,3
14,4
26,7
61,2
62,12
3,1
37,4
54,6
39,5
13,0
27,5
48,4
62,11
4,1
41,6
46,12
25,0
10,0
34,2
56,12
17,2
21,2
59,13
38,2
0,0
35,4
49,9
40,3
18,0
23,5
60,20
55,0
0,0
32,0
49,4
41,6
14,1
24,0
58,4
60,3
10,0
41,8
50,3
41,5
14,2
21,0
68,11
44,0
4,0
35,0
61,14
27,0
10,4
40,8
62,4
45,5
5,0
48,12
70,15
19,0
35,6
51,16
36,4
0,0
30,9
64,9
76,9
14,0
43,4
55,10
27,0
0,1
24,8
65,9
77,12
0,2
40,9
58,9
49,4
20,0
30,3
67,8
75,12
0,4
50,11
74,11
15,0
43,14
61,6
39,0
4,3
11,5
63,8
76,11
3,0
36,7
55,10
35,1
2,0
25,6
66,17
61,9
0,5
37,8
62,12
37,4
0,10
41,6
67,10
33,1
22,4
59,10
66,8
10,1
51,6
65,8
45,1
10,3
33,5
64,7
64,6
7,0
24,0
49,9
56,3
24,5
35,6
63,9
77,10
4,3
42,8
46,8
51,3
24,4
18,10
69,6
66,5
2,1
38,18
61,11
20,0
40,7
54,6
59,5
31,0
5,4
50,10
72,7
17,0
18,10
54,12
25,1
15,1
48,10
46,2
20,5
32,6
80,15
52,3
4,3
47,12
66,5
28,0
9,3
35,5
57,9
71,6
16,0
48,9
61,10
32,4
10,3
42,7
66,5
45,4
3,0
50,13
74,12
15,0
43,6
54,10
27,3
0,7
29,8
68,8
78,10
0,6
41,5
60,15
41,0
4,3
29,9
67,5
74,9
12,0
41,12
68,13
20,3
32,6
56,10
37,1
4,0
20,7
62,11
60,0
0,7
42,8
56,8
51,3
24,10
44,11
54,3
32,0
7,0
54,5
62,9
35,4
0,0
28,5
66,11
65,0
0,6
44,7
58,9
52,4
25,0
31,7
72,15
75,3
0,0
41,8
56,7
49,2
16,0
28,5
65,9
77,12
0,4
47,5
61,4
50,0
17,0
29,8
64,9
73,6
13,0
44,21
68,7
43,3
11,3
41,3
67,7
38,2
5,1
45,8
42,7
46,0
14,0
28,0
70,9
75,11
8,5
43,10
73,9
38,1
14,5
42,6
69,9
35,0
9,6
44,9
52,5
44,6
15,0
28,1
69,9
65,6
7,0
33,6
48,1
57,7
30,0
0,0
50,7
61,5
37,1
0,4
23,8
62,9
75,12
0,4
39,7
56,9
51,4
18,1
24,5
69,12
66,5
0,4
37,9
59,11
47,0
0,4
26,6
70,15
36,0
0,3
41,12
68,11
19,0
38,8
53,15
39,0
2,4
16,4
59,9
70,6
16,1
38,6
53,8
50,4
25,2
33,7
64,19
60,2
1,0
41,6
57,9
46,2
25,0
24,5
64,11
60,18
23,0
57,10
64,9
5,1
39,14
67,10
19,0
20,11
73,13
28,3
5,1
27,7
55,7
70,8
8,3
23,5
48,8
57,5
30,0
11,10
79,27
44,0
5,4
44,4
63,13
31,0
6,3
35,5
60,10
40,1
5,3
47,9
57,8
38,0
7,1
21,8
61,8
67,6
22,6
28,5
50,12
39,0
17,0
35,6
58,5
66,2
12,0
51,11
66,5
23,0
21,2
45,8
58,4
34,3
13,2
54,8
75,10
8,0
25,1
44,3
60,6
37,0
9,11
56,9
74,10
9,0
22,13
71,8
44,5
14,0
31,10
66,10
19,3
30,6
66,11
48,2
0,4
43,5
56,8
44,8
21,0
23,2
63,16
51,2
0,6
42,9
60,15
26,0
2,0
27,6
70,13
47,0
2,1
42,6
58,4
47,6
16,0
27,0
78,14
49,1
0,0
44,3
66,12
29,0
10,2
36,5
63,7
47,2
4,0
47,18
63,8
27,2
16,4
43,13
51,1
21,0
25,8
62,14
48,5
0,5
41,10
56,12
11,0
35,10
66,12
20,0
23,5
45,9
58,2
35,3
10,0
59,13
65,8
13,1
44,7
46,0
42,6
17,0
39,2
74,11
42,1
11,2
53,11
70,5
12,0
41,12
60,9
26,0
0,2
29,2
65,12
67,5
0,0
39,3
53,16
52,0
9,2
32,4
55,24
18,25
27,26
55,14
52,33
49,1
65,17
54,3
9,7
67,19
53,14
43,6
3,7
29,3
42,11
34,0
8,24
54,6
88,9
7,12
37,24
77,4
52,0
3,0
27,5
72,14
43,13
21,0
45,7
76,1
8,0
0,1
27,2
66,10
45,0
8,1
38,11
65,11
7,11
27,10
50,1
40,7
0,4
27,6
65,7
71,17
2,0
36,5
56,9
47,0
17,0
23,7
65,1
