Signal1,Signal2
64,11
40,17
47,7
16,0
9,3
0,0
44,8
31,5
50,5
41,3
48,7
61,16
40,4
41,7
14,5
6,0
0,3
37,7
33,8
44,0
44,4
49,8
64,8
33,0
49,3
14,3
6,0
4,0
40,14
33,6
52,8
44,10
56,9
65,4
31,0
14,0
10,1
1,2
5,0
40,4
40,6
42,3
17,3
31,0
48,1
72,16
2,0
23,6
41,3
47,4
21,1
10,0
51,4
67,5
16,2
14,3
41,9
50,8
33,6
0,0
44,5
42,0
36,2
8,1
4,8
41,3
49,3
33,5
4,0
10,0
54,17
68,5
7,0
17,3
37,6
48,13
12,0
25,8
52,8
71,19
0,1
42,14
46,11
9,0
3,0
25,6
54,15
50,2
0,0
18,0
41,5
44,4
12,0
10,4
50,5
62,8
14,0
19,5
42,4
50,14
7,1
0,0
43,7
49,4
33,4
6,0
7,1
45,7
47,11
13,2
16,0
41,2
51,10
6,2
0,2
43,2
46,2
36,0
11,0
28,4
51,6
64,14
0,0
43,4
42,1
40,5
8,0
0,1
43,9
51,9
38,2
9,2
8,6
41,0
50,8
29,0
10,1
28,3
53,14
38,3
0,1
42,17
49,13
7,0
0,0
25,14
53,3
40,8
0,0
30,7
39,2
42,2
15,3
19,1
55,10
57,8
4,0
25,20
33,4
34,6
6,0
11,0
53,5
65,19
3,0
16,3
41,7
54,3
23,0
5,2
44,5
47,10
20,2
4,0
30,0
52,12
42,0
1,0
43,7
50,7
40,0
9,1
0,2
45,0
49,6
42,1
11,0
31,3
59,8
61,0
8,0
34,0
34,0
55,7
48,0
0,0
50,20
211,51
29,0
130,42
290,45
144,51
130,23
86,23
222,34
12,0
124,32
273,53
36,6
129,34
253,34
252,35
126,20
105,32
245,50
18,1
129,41
280,42
24,13
109,67
0,2
71,16
128,35
23,3
124,79
130,31
51,4
208,24
89,13
118,33
254,54
27,2
129,44
277,49
215,52
130,31
71,18
210,28
23,3
125,32
270,53
34,0
130,36
266,38
49,11
127,42
0,2
109,16
130,47
42,0
201,33
102,15
128,45
321,61
80,13
129,50
38,7
121,14
130,30
74,12
222,26
29,0
102,26
232,37
19,1
130,33
275,39
0,13
129,38
128,5
177,27
122,11
118,30
261,47
24,0
129,42
273,50
195,52
128,27
89,22
219,36
19,4
122,31
280,52
31,4
128,46
256,25
255,34
128,30
101,28
223,43
24,0
130,35
284,53
25,8
129,40
122,0
192,23
125,21
119,32
259,48
38,4
129,36
252,41
34,0
128,34
70,0
109,22
130,19
42,10
190,0
108,38
121,80
290,84
71,5
128,35
179,28
200,41
119,11
123,81
309,57
25,3
129,21
237,47
149,33
116,12
122,40
306,54
39,2
127,45
279,49
0,24
128,41
75,0
83,9
127,43
138,11
173,30
104,11
128,68
315,64
60,8
127,36
201,7
84,0
127,48
285,34
192,30
96,13
93,26
190,21
5,2
34,1
176,27
107,20
128,46
335,54
67,11
126,52
29,0
98,21
106,85
5,0
54,7
127,33
190,13
163,23
111,18
129,18
302,54
24,6
125,45
251,32
154,18
119,28
125,40
308,62
