,ID,rms,mean,kurtosis,SD,skewness,rms2,mean2,kurtosis2,SD2,skewness2
0,0,15.229668143528727,8.77116704805492,18.294781776730996,12.464547587885201,3.566620943165266,3.902520742229146,2.919908466819222,4.780186950286833,3.2524503100163416,1.8015107489875477
1,1,15.619180838592333,8.906178489702517,17.255724645302696,12.84587119244308,3.527141011129471,3.9521109344997307,2.917620137299771,4.770168402428504,3.2541555384181335,1.7996049218447636
2,2,15.679498777773377,8.963386727688787,16.995689112007447,12.879595393279795,3.495012626214931,3.9597346852754387,2.919908466819222,4.767906886372511,3.2538603736257645,1.7980340247416338
3,3,15.680593319928573,8.97025171624714,17.009408006219655,12.876140126975985,3.496637368666386,3.959872891890417,2.9153318077803205,4.7791429202751585,3.253744235875819,1.802315268268727
4,4,15.651379334014246,8.924485125858123,17.081914144102303,12.872389555363469,3.508151561987598,3.9561824192034227,2.929061784897025,4.745974499742775,3.2540732820686373,1.7927031482457514
5,5,15.650136531525135,8.922196796338673,17.083941078347888,12.87246498523281,3.508622959496946,3.9560253451570726,2.922196796338673,4.77237837171615,3.252858549183915,1.8004048467661933
6,6,15.658687940218789,8.94279176201373,17.085622319578725,12.868563661897117,3.50737535271884,3.9571060056837988,2.9153318077803205,4.817884275721764,3.2495120582504846,1.8103670573966673
7,7,17.034491863377617,9.231121281464532,26.27154088051369,14.332843590551748,4.273863625939485,4.127286258957285,2.9153318077803205,4.817884275721764,3.2495120582504846,1.8103670573966673
8,8,17.03442469571423,9.22883295194508,26.263009012911017,14.334240515556127,4.272915213695331,4.127278121924209,2.917620137299771,4.8155951107414445,3.249218086936347,1.8087946187161343
9,9,17.03442469571423,9.22883295194508,26.263009012911017,14.334240515556127,4.272915213695332,4.127278121924209,2.908466819221968,4.920103068680223,3.231985597252261,1.815104981336879
10,10,17.09416644109298,9.290617848970252,25.946087272753804,14.365485805065983,4.239305428716693,4.1345092140534625,2.9107551487414187,4.910886727421438,3.2324045395558936,1.8123614515355706
11,11,17.08988218878482,9.272311212814646,25.913794264726484,14.372230085400632,4.236547286342072,4.133991072654224,2.9130434782608696,4.908597144107058,3.232112259954679,1.8107781657137283
12,12,17.106143261991324,9.292906178489703,25.841163539746827,14.378286063113956,4.227407923404618,4.1359573573710025,2.922196796338673,4.912085630344982,3.229506555839436,1.8084248572640673
13,13,17.110958390025136,9.302059496567505,25.831910255404217,14.378096247836442,4.225676472543154,4.136539422032037,2.922196796338673,4.912085630344979,3.229506555839436,1.8084248572640675
14,14,17.09624123984253,9.279176201372998,25.88065866627438,14.375369201755193,4.232602702716253,4.134760118778662,2.9244851258581237,4.922580410856134,3.2277850534490486,1.8104095134109834
15,15,17.095973538023937,9.274599542334096,25.86508604541047,14.378010100076079,4.230907607445095,4.134727746541958,2.9244851258581237,4.922580410856132,3.2277850534490486,1.8104095134109834
16,16,17.09269385048365,9.25858123569794,25.83268925584278,14.384447858167027,4.2279677032836664,4.134331124920166,2.931350114416476,4.935530179489733,3.224739696284047,1.810862289167224
17,17,17.09510347816186,9.272311212814646,25.86423469768376,14.37845251444897,4.230977037543306,4.13462253152109,2.926773455377574,4.920396246825532,3.2274825984550963,1.8088430501298556
18,18,17.167834859869306,9.347826086956522,25.491064301413584,14.416250580984002,4.1929009376470665,4.143408604020283,2.917620137299771,4.916752969344639,3.2301029341903513,1.8111631343638013
19,19,17.167834859869306,9.347826086956522,25.491064301413598,14.416250580984,4.1929009376470665,4.143408604020283,2.917620137299771,4.916752969344639,3.2301029341903513,1.8111631343638013
20,20,17.23787007607742,9.409610983981693,25.09573785957838,14.459662306659565,4.152494222682832,4.151851403419614,2.9038901601830664,4.950995645914036,3.2297226947766347,1.8208821465389224
21,21,17.178228464564615,9.356979405034325,25.43437995539103,14.422706932429474,4.187751192166318,4.144662647859849,2.908466819221968,4.92582199004404,3.231275869510796,1.8146304637332407
22,22,17.20651252365059,9.395881006864988,25.32373661960602,14.431148824313256,4.173633316204502,4.148073350804032,2.897025171624714,4.938648616991512,3.232704910497672,1.820561108857457
23,23,17.229106339655516,9.418764302059497,25.20415933933002,14.443211012136741,4.159939277779194,4.150795868222806,2.9038901601830664,4.950995645914035,3.2297226947766347,1.8208821465389224
24,24,17.230766480372953,9.43020594965675,25.233542647270532,14.437711933506591,4.162885959366999,4.150995842008633,2.9016018306636155,4.953361581403447,3.2300086909867365,1.8224759404773472
25,25,17.716622661655045,9.590389016018307,23.393988753143738,14.913487494613364,4.080115863229733,4.209111861385374,2.9107551487414187,4.930231390062331,3.2302751646650227,1.814612259622292
26,26,17.70570503670164,9.560640732265446,23.383456747014424,14.919635099932105,4.080425612020278,4.2078147578881895,2.9244851258581237,4.860044697146791,3.234882982567083,1.7992328593460623
27,27,17.716106002711587,9.576659038901601,23.351274677538925,14.921713284488751,4.075610665302721,4.209050487070877,2.9244851258581237,4.860044697146789,3.234882982567083,1.7992328593460623
28,28,17.719205730400198,9.581235697940503,23.341019886887697,14.922457533413217,4.074105477206688,4.209418692693826,2.931350114416476,4.853352718391372,3.2339726554677393,1.7949454013496102
29,29,17.709904919717843,9.553775743707094,23.324996117133995,14.929035980203734,4.073629786834825,4.208313785795665,2.931350114416476,4.853352718391372,3.2339726554677393,1.7949454013496102
