Signal1,Signal2
9,18
28,24
26,8
38,0
36,0
28,19
33,7
7,21
7,29
0,21
9,30
0,11
30,16
27,6
34,1
33,0
26,18
33,12
0,30
3,27
0,16
13,33
21,19
30,8
28,3
45,0
26,2
9,23
0,30
20,13
22,18
0,27
19,19
33,16
5,31
0,12
33,0
32,9
2,22
8,13
33,5
21,22
0,27
22,15
26,21
4,27
16,22
36,9
24,20
13,45
24,11
10,24
12,14
35,12
7,30
7,37
32,7
37,1
6,17
19,32
34,0
13,19
13,28
28,4
20,17
0,31
24,16
23,22
0,27
21,16
32,15
2,31
22,12
31,12
7,35
10,21
40,7
34,11
6,20
30,8
26,5
6,6
0,28
17,23
35,10
8,34
6,1
33,14
34,3
2,21
18,29
49,14
0,20
11,32
29,5
17,20
0,33
22,11
22,21
0,27
21,15
28,18
2,27
9,23
33,0
36,11
2,17
30,14
30,0
2,24
19,37
31,6
17,19
8,31
25,12
30,14
2,28
22,19
29,16
8,32
17,22
44,9
32,58
16,34
39,4
39,19
3,18
38,8
36,0
12,24
21,33
38,1
19,22
19,62
18,0
20,22
10,32
34,8
23,19
0,35
23,21
30,12
6,29
19,21
33,15
13,29
29,19
27,16
9,28
23,16
33,17
12,29
25,21
26,20
2,31
17,18
36,18
10,29
26,20
28,15
13,30
25,15
22,24
0,31
28,21
32,13
3,30
25,21
28,18
13,32
28,22
26,20
8,25
20,21
35,14
9,33
21,22
44,2
37,19
1,35
32,7
41,0
4,30
16,38
35,12
33,0
7,36
28,9
44,5
42,43
3,25
40,15
49,5
0,16
32,19
36,1
11,15
24,19
42,5
17,15
8,27
37,23
22,11
10,33
40,27
10,76
12,37
25,1
22,27
10,27
33,12
15,20
31,41
27,6
21,23
13,37
36,13
15,34
33,45
31,8
18,24
13,40
37,13
20,14
39,33
34,3
21,27
15,37
38,9
25,14
0,33
26,16
31,16
2,30
14,14
33,14
7,26
22,27
40,9
33,18
0,0
35,22
42,0
2,24
20,8
31,13
21,18
11,34
33,8
25,17
3,33
21,20
35,19
8,28
23,20
37,15
9,31
7,17
39,6
44,1
6,23
10,21
37,4
17,21
11,39
34,12
12,30
8,26
34,7
31,16
0,27
20,18
33,16
6,26
16,21
43,8
27,35
29,35
34,6
38,16
4,24
36,10
44,5
2,21
21,33
39,0
13,23
21,59
30,0
16,24
9,33
28,14
25,14
0,36
23,20
28,15
10,30
26,16
24,17
0,36
26,18
29,17
2,29
17,18
32,19
10,31
26,19
28,16
5,27
21,17
35,16
10,33
26,25
31,20
6,30
19,17
36,15
10,30
23,20
31,15
8,27
21,19
34,16
7,33
18,22
41,0
26,20
6,54
37,17
38,12
4,23
32,14
43,1
4,22
22,27
36,1
20,23
13,37
38,1
22,21
4,37
21,13
29,21
3,34
25,19
31,14
8,27
17,24
35,14
12,31
20,19
32,17
7,28
21,19
38,14
9,30
20,32
36,0
37,14
5,23
31,7
38,1
8,23
9,42
29,13
18,20
0,38
22,18
22,19
0,30
19,16
34,15
7,29
22,24
44,10
13,33
19,20
33,16
6,26
19,24
44,7
30,23
0,16
38,7
43,0
7,25
18,26
49,3
21,20
5,35
29,15
26,16
0,35
27,23
28,20
7,32
19,18
35,15
9,30
12,19
49,3
33,22
9,22
36,11
39,12
0,21
35,13
32,3
3,21
15,28
40,0
18,25
13,36
42,9
26,18
9,38
30,19
21,20
1,32
18,20
30,13
12,26
27,11
28,16
2,27
21,18
29,19
3,28
17,23
39,12
13,29
20,18
31,15
7,27
25,26
37,13
13,31
27,17
31,12
6,27
19,21
37,13
0,34
0,14
43,4
43,0
9,24
5,17
34,6
27,18
3,32
17,16
31,18
3,33
10,21
43,8
30,22
9,44
38,10
35,11
6,21
37,9
35,4
12,35
16,32
38,0
13,22
19,37
35,20
2,34
7,34
31,15
31,20
0,36
25,23
28,17
5,29
15,20
37,14
11,23
24,23
28,19
0,27
21,19
37,14
11,29
24,19
30,19
5,24
22,16
37,16
8,28
8,21
42,4
40,3
1,22
17,19
34,8
17,26
14,41
40,15
17,34
7,23
32,8
26,20
3,31
23,16
30,17
3,25
15,25
42,10
12,31
21,18
31,15
11,24
27,16
26,18
5,27
23,18
29,17
0,28
21,25
43,11
10,31
23,21
31,12
4,28
21,28
43,13
12,29
16,18
33,14
4,29
18,25
42,8
32,15
7,9
37,18
40,0
5,25
21,10
49,7
19,24
11,38
29,13
15,22
9,11
29,10
18,24
9,36
26,16
22,15
0,38
23,20
31,15
5,30
19,20
33,14
9,30
7,24
41,7
39,0
3,25
19,35
37,0
13,24
16,36
40,0
23,17
7,35
26,4
32,17
11,30
25,20
29,18
1,27
26,21
37,11
9,29
22,37
39,0
37,15
7,26
35,11
40,7
0,23
34,29
37,2
12,0
0,39
25,16
25,19
6,29
20,21
30,21
2,27
20,25
43,8
34,19
0,18
42,8
40,0
3,26
21,34
33,10
16,18
25,31
38,0
15,22
22,62
22,4
19,20
9,37
27,13
22,18
0,33
26,20
25,18
5,28
22,21
39,16
9,31
2,31
39,5
44,3
0,25
28,41
33,0
19,19
17,38
37,41
12,12
31,47
31,0
19,16
20,40
37,47
16,9
6,38
31,14
28,17
0,29
22,15
30,11
4,27
21,24
41,12
8,27
0,15
43,5
46,1
4,25
13,13
50,3
22,22
16,40
35,12
15,23
5,26
32,13
24,16
13,37
34,15
14,25
12,37
31,4
19,18
14,39
36,15
14,40
24,47
28,1
26,17
14,43
39,15
14,32
34,45
31,0
19,23
14,42
36,10
14,8
0,37
27,19
25,16
0,30
20,21
32,15
5,27
19,27
46,2
28,24
0,0
36,21
43,1
4,21
19,30
62,12
19,20
36,40
36,1
16,20
23,0
29,12
15,21
11,36
39,11
14,24
23,36
49,3
21,20
8,37
34,14
25,17
0,37
25,24
32,20
0,28
22,16
37,10
5,29
6,22
43,7
43,2
1,22
21,27
41,0
19,16
18,38
40,12
1,33
7,34
26,12
26,22
0,30
21,18
29,21
5,25
20,22
44,10
9,32
19,17
50,4
45,19
4,27
39,9
36,2
9,27
9,38
33,15
26,20
0,35
27,18
31,21
4,30
22,18
37,21
8,34
18,19
45,4
38,23
14,47
45,12
32,30
13,22
47,3
38,22
10,51
40,13
25,30
8,24
45,1
43,5
2,29
19,31
47,0
16,25
17,36
41,0
21,20
7,40
26,14
28,23
0,37
25,19
36,17
8,31
24,21
44,16
10,39
25,20
29,24
5,33
25,21
41,19
10,35
21,21
36,22
7,32
26,22
40,16
9,37
6,26
45,3
48,7
4,27
21,18
49,0
23,24
14,44
40,12
16,23
27,26
43,9
24,31
15,42
38,11
30,43
13,33
39,6
20,30
14,44
40,10
21,49
14,29
45,0
23,30
14,42
40,9
24,23
0,39
31,16
30,24
2,36
27,21
34,19
7,34
23,26
45,16
17,35
17,15
37,21
8,33
18,27
47,18
15,34
22,17
36,18
10,33
30,14
32,23
2,35
26,19
37,17
8,36
21,24
44,16
9,35
3,15
49,8
49,6
10,25
35,23
41,0
7,27
7,41
28,14
25,21
0,38
30,15
32,22
6,33
18,14
37,19
10,32
30,20
33,19
5,32
22,18
36,20
11,34
26,18
26,25
5,36
21,19
38,21
9,37
11,26
48,10
23,34
23,21
36,20
10,36
32,19
31,24
2,31
22,18
36,19
10,33
27,12
30,21
8,37
27,20
37,21
11,33
31,20
26,26
7,38
25,22
33,18
6,33
16,26
46,11
14,37
24,22
36,17
9,31
24,26
47,13
17,37
25,20
29,21
12,32
32,18
28,23
7,27
18,15
37,20
5,34
15,16
49,13
18,34
23,23
43,9
25,49
11,7
47,7
49,4
1,28
25,39
43,5
19,29
19,48
36,17
6,36
6,38
32,17
28,21
0,39
29,18
34,24
7,32
24,19
41,20
12,33
27,18
34,24
5,35
26,20
41,21
11,38
27,18
31,23
4,32
20,19
38,19
9,37
6,22
46,5
44,9
4,25
22,26
45,0
22,28
15,39
42,15
21,36
19,26
44,0
15,29
18,39
44,0
25,22
4,39
30,13
26,23
3,34
24,17
35,16
6,31
23,23
43,18
11,33
31,21
33,18
7,34
23,22
44,17
15,33
24,20
33,24
7,34
26,22
42,16
11,36
23,17
33,20
8,33
22,22
42,17
7,38
8,16
41,0
49,7
6,27
10,27
46,1
18,28
16,42
43,10
29,47
12,28
46,1
25,27
13,42
41,8
23,24
1,40
31,15
32,25
4,32
24,25
34,21
7,34
24,23
45,17
13,35
23,17
36,18
8,31
22,23
45,16
13,37
24,19
35,17
7,31
24,24
44,16
14,34
22,19
36,20
11,31
30,14
28,23
1,33
26,18
36,18
7,30
19,23
44,16
14,34
25,21
31,24
8,32
20,22
43,19
12,35
24,21
35,19
7,34
22,24
42,16
15,33
27,22
34,21
7,31
23,24
43,16
9,34
15,36
43,0
38,21
11,29
49,0
47,13
0,26
43,15
43,10
0,19
35,24
44,0
6,27
16,43
40,8
27,25
0,37
29,14
31,23
4,28
23,19
33,21
8,36
22,29
50,17
17,38
25,22
34,19
11,30
34,17
30,24
2,32
24,20
34,25
9,33
22,23
45,18
12,33
22,20
36,20
8,30
