Signal1,Signal2
177,377
109,306
115,101
135,34
61,288
302,125
123,311
444,186
131,284
251,397
225,122
114,299
119,291
81,220
413,174
42,192
115,286
98,166
407,235
48,135
121,292
120,156
346,519
151,41
88,270
125,76
438,328
90,89
116,301
74,206
404,183
17,171
122,298
103,166
440,233
162,39
15,425
112,122
267,399
158,8
122,327
122,89
451,321
97,81
121,271
78,210
420,213
25,131
124,283
105,141
426,367
120,45
75,157
121,99
455,277
86,99
119,282
102,224
449,302
104,74
124,280
129,29
420,348
120,52
126,669
129,0
424,269
36,120
125,294
125,95
424,303
99,109
123,330
129,62
419,332
94,68
117,296
91,163
428,223
55,133
120,309
104,162
745,250
137,53
123,281
129,36
491,435
205,25
127,301
127,57
335,411
213,27
130,283
125,0
443,772
129,44
51,481
107,139
133,535
183,24
118,299
127,31
326,366
182,20
127,299
122,32
372,399
202,40
130,278
124,21
325,406
284,146
122,261
107,310
7,292
462,58
128,248
84,116
280,352
202,112
124,249
117,282
117,244
437,318
121,93
122,272
129,53
426,342
114,47
128,328
129,18
467,584
142,42
92,405
115,116
248,397
183,0
124,322
126,79
419,337
115,81
128,310
125,36
405,347
170,36
126,162
77,56
440,243
91,128
119,293
122,104
515,436
169,16
130,290
129,34
314,408
215,13
130,288
122,3
430,395
104,48
114,338
131,27
314,532
143,20
89,296
121,94
448,323
98,87
118,319
91,212
407,209
49,159
121,281
120,155
443,122
145,61
104,339
128,33
403,364
163,9
122,315
122,87
431,318
119,101
129,312
121,38
343,379
270,72
129,306
111,41
308,409
301,321
115,250
116,301
498,185
447,249
80,172
127,291
122,139
295,404
221,25
128,284
125,7
426,309
139,83
125,308
129,75
428,328
153,43
127,195
129,41
557,210
145,69
136,286
123,11
494,438
186,0
123,272
130,75
435,302
138,91
118,297
129,34
456,493
185,58
93,407
118,159
282,521
208,49
120,298
127,16
330,375
203,18
127,297
123,34
312,398
210,35
130,285
120,14
333,395
261,155
128,254
109,286
0,283
535,66
130,244
74,66
322,391
155,0
127,283
130,67
426,315
149,62
127,320
129,31
595,613
156,65
81,313
126,135
328,416
196,19
115,258
121,4
442,303
136,70
126,276
130,64
423,307
204,35
130,233
130,30
476,167
187,58
16,278
130,116
502,377
237,11
117,258
126,22
297,358
248,42
129,248
115,4
430,357
173,37
117,276
128,28
344,503
150,9
118,321
127,54
484,377
83,66
111,345
65,188
455,254
31,145
113,313
121,136
461,89
49,195
120,264
129,107
431,298
231,14
127,287
25,10
415,245
150,69
127,227
131,55
432,272
173,47
129,280
128,17
121,209
209,31
56,240
122,101
376,370
203,9
126,300
128,69
453,296
128,93
126,277
129,64
405,313
158,21
127,385
128,29
212,198
177,49
0,283
49,290
372,145
25,172
122,216
119,190
417,200
199,76
127,232
130,41
396,282
192,35
129,106
125,46
443,414
190,46
97,226
127,96
444,247
139,74
123,237
130,70
401,257
157,67
127,255
128,17
425,104
170,58
62,311
127,121
344,300
222,25
111,279
126,28
278,334
227,28
128,254
127,12
303,328
254,59
127,256
111,27
132,229
306,326
114,205
117,260
428,222
443,210
109,126
114,351
130,7
438,241
109,103
124,232
125,3
402,274
117,81
130,261
131,51
413,285
164,23
128,16
116,136
681,170
193,58
127,233
125,25
321,360
209,29
120,250
126,18
331,351
258,48
129,243
122,12
290,352
291,5
84,441
122,132
121,444
188,29
132,246
121,14
385,332
245,41
128,258
124,50
279,331
66,75
128,258
130,5
415,203
122,130
146,114
126,39
538,341
223,25
128,266
125,17
271,322
239,10
127,252
117,6
416,269
161,28
127,275
128,27
235,534
160,42
135,386
127,1
479,244
165,111
127,260
122,10
330,367
252,25
131,224
125,3
405,307
181,62
128,33
125,156
719,201
183,64
124,270
117,3
430,254
123,77
126,239
129,56
444,257
152,65
127,279
130,38
429,592
161,51
102,493
129,28
117,444
181,37
132,264
124,26
379,329
235,22
130,269
118,1
402,274
165,76
128,270
127,24
426,58
70,133
124,246
127,101
525,399
233,24
125,236
121,10
306,341
226,12
129,241
116,2
430,290
194,48
131,338
127,26
86,514
91,128
125,240
129,102
267,324
216,8
125,307
131,75
414,267
154,65
129,269
129,55
394,334
185,52
128,50
122,138
713,250
161,56
104,291
123,15
302,314
240,18
129,235
127,1
428,270
191,76
123,281
130,23
427,442
197,42
129,492
129,44
194,393
220,25
122,302
123,0
443,290
137,79
130,256
131,73
430,287
162,59
129,270
129,15
429,233
222,67
76,110
127,100
506,357
239,8
119,288
128,87
418,262
125,81
123,277
130,60
419,296
140,39
127,421
123,19
24,329
96,118
123,257
127,106
315,391
229,21
132,288
125,0
408,252
190,87
129,256
131,22
432,334
198,47
128,2
17,146
382,63
110,213
116,255
129,208
446,271
112,69
129,261
130,82
431,280
171,79
126,275
130,14
426,229
173,63
23,350
127,118
308,344
210,34
119,320
123,27
310,346
186,20
123,261
117,20
330,350
263,53
131,248
111,37
279,347
303,290
117,214
113,273
442,212
462,217
75,141
119,249
131,112
263,341
224,24
126,263
123,16
351,379
240,20
131,259
120,3
432,311
171,52
130,5
133,253
435,183
104,96
119,257
125,97
449,263
159,86
126,239
130,77
452,278
169,73
125,274
129,36
411,576
174,35
126,505
128,40
106,446
196,24
127,270
121,19
344,363
227,21
131,270
123,17
311,331
234,57
129,256
113,39
288,350
315,63
130,239
74,159
257,307
517,7
128,230
123,23
368,357
219,16
129,247
119,0
396,294
163,34
127,456
130,9
440,201
128,128
19,368
127,104
351,412
218,3
125,277
126,75
403,263
162,68
128,270
129,57
431,336
167,37
128,118
128,50
527,383
204,39
94,224
130,113
378,308
224,26
126,251
122,21
331,353
223,47
132,262
116,0
427,91
78,147
124,249
124,116
395,338
208,12
130,317
118,20
258,351
242,10
129,263
119,7
419,278
160,63
131,263
128,0
472,210
96,146
126,257
127,114
304,348
220,14
117,257
125,0
436,276
171,70
130,267
131,51
416,302
167,38
129,53
112,151
623,191
182,39
126,304
125,8
430,264
110,79
128,231
131,66
433,280
145,89
125,265
130,21
420,666
153,40
84,485
126,122
92,456
114,117
131,302
126,34
342,390
228,19
130,279
123,16
287,351
266,55
128,254
112,21
329,344
322,52
130,222
55,123
267,326
525,22
127,209
76,98
387,338
207,11
130,247
123,23
275,340
253,30
128,244
105,64
308,328
241,27
123,228
122,23
260,306
195,147
89,219
118,117
111,331
406,114
131,163
120,239
129,83
439,282
132,83
126,266
129,24
446,553
179,53
91,403
124,153
138,478
209,24
126,268
125,21
364,366
191,22
129,274
123,21
299,352
246,68
129,260
118,34
303,334
324,214
121,210
111,259
30,27
555,22
128,221
109,25
266,307
452,60
127,215
97,162
208,331
337,120
52,202
107,222
0,256
324,216
119,224
113,259
116,424
457,220
89,118
128,254
129,104
308,404
180,78
111,271
123,15
312,357
241,25
129,248
115,10
272,354
309,10
129,247
107,392
187,337
301,93
113,223
112,242
155,191
449,215
106,131
132,270
122,20
375,374
183,26
130,266
121,13
300,359
244,48
129,246
118,26
295,349
322,46
126,227
0,19
450,224
120,97
122,290
129,92
409,278
132,86
123,252
130,57
411,301
151,37
130,469
127,21
51,482
125,143
102,411
128,0
455,258
163,97
125,282
129,92
371,280
154,80
129,268
130,38
417,330
195,38
129,2
58,170
375,73
109,214
114,251
131,229
467,287
152,88
129,256
130,76
436,280
148,85
127,274
129,16
441,402
153,69
84,425
126,143
225,375
177,33
119,349
124,17
230,362
192,25
124,271
126,9
429,280
169,52
128,279
127,24
640,432
175,38
40,196
128,118
406,330
210,18
128,239
