Signal1,Signal2
18,11
44,0
44,0
56,14
49,3
43,28
21,39
16,25
9,42
2,25
26,24
30,7
51,1
29,14
49,29
51,20
28,30
13,35
36,3
47,29
24,40
28,10
42,30
15,44
29,2
47,33
25,34
26,8
53,25
28,42
18,9
59,0
55,28
0,20
44,0
50,14
9,28
18,30
49,7
28,31
8,17
33,0
39,29
14,39
35,2
53,30
24,39
22,15
45,27
18,37
33,5
54,35
24,39
23,14
44,25
14,36
29,2
49,37
20,36
25,15
44,26
14,36
27,0
52,27
21,38
25,11
45,32
12,40
34,1
51,28
18,39
20,13
41,30
14,42
38,0
52,31
26,38
31,12
45,32
18,38
30,5
48,35
18,38
30,16
42,32
14,43
36,5
50,31
23,37
36,11
42,29
9,42
21,14
46,30
18,39
31,12
44,31
12,37
31,3
59,25
18,37
22,1
53,25
30,38
24,15
46,26
20,33
24,11
45,28
11,39
34,1
47,30
18,42
34,9
55,23
29,40
20,12
47,27
16,39
31,3
51,23
28,39
21,12
44,30
18,37
35,5
50,26
25,40
22,16
44,28
14,40
29,2
52,24
24,37
25,18
55,28
22,36
31,5
55,23
23,38
22,21
44,25
16,33
33,7
51,34
22,39
26,17
46,29
19,36
31,10
40,30
0,43
21,18
49,25
17,36
31,9
50,29
25,36
22,18
48,31
14,37
30,7
54,25
20,39
21,14
46,24
17,36
35,6
54,30
25,37
24,14
45,29
17,41
30,0
55,34
26,36
23,15
39,31
18,39
35,3
49,25
18,38
30,14
45,31
15,39
35,4
49,29
21,42
26,11
45,28
12,38
36,5
49,30
21,38
31,10
46,32
11,36
38,2
53,36
21,38
27,10
41,33
17,36
36,3
49,27
25,33
29,11
41,34
14,45
30,2
47,29
19,34
29,11
45,30
12,41
28,1
48,31
19,35
29,5
53,27
17,36
21,12
42,31
18,34
32,3
53,29
26,41
24,11
45,26
19,40
35,11
44,34
7,43
13,11
44,25
16,35
29,9
58,29
24,42
20,11
52,27
20,34
30,7
57,26
29,38
26,16
48,27
23,38
28,0
52,33
20,37
28,16
43,25
17,32
32,9
51,28
29,40
25,13
43,29
23,38
34,12
37,34
6,39
16,16
41,30
15,47
30,10
41,29
1,38
21,16
41,28
15,33
32,2
52,35
20,41
24,16
43,28
20,29
29,4
50,29
19,56
26,8
50,17
25,46
24,17
47,29
15,48
31,24
46,30
14,38
28,2
46,34
28,42
32,11
42,28
12,38
34,2
42,34
21,39
36,11
45,29
6,38
18,7
61,0
46,31
1,20
44,5
48,17
10,25
36,23
50,8
19,23
48,19
50,16
12,22
39,16
59,11
9,19
29,10
49,14
4,26
18,25
52,2
31,27
22,54
35,4
37,31
0,36
32,5
53,34
19,38
29,17
43,32
15,38
30,0
51,28
26,37
25,13
41,30
16,38
31,2
56,30
25,37
33,12
41,30
12,33
37,2
48,32
16,40
32,16
45,31
11,31
29,2
44,36
21,43
25,12
39,32
13,37
34,0
46,28
21,36
30,7
51,25
26,39
24,19
51,30
20,35
35,14
37,33
12,37
32,4
45,30
21,35
31,6
54,21
27,40
21,18
46,33
17,40
34,12
40,29
10,41
34,6
45,27
18,37
28,11
38,28
7,38
19,16
44,27
13,37
30,9
55,24
23,40
23,18
48,26
16,36
33,10
40,30
7,41
25,20
52,25
19,37
30,7
55,29
26,37
26,21
47,27
17,37
37,8
53,33
26,41
24,22
45,25
11,39
34,8
50,33
26,43
26,20
46,28
15,42
33,14
42,32
8,35
26,29
46,28
19,42
37,12
41,29
3,46
27,21
42,28
15,44
35,10
42,33
5,47
26,20
51,24
16,38
39,4
58,29
23,48
32,16
47,29
17,40
42,11
43,30
0,46
37,15
47,28
16,41
38,8
49,29
25,41
26,16
52,30
12,43
38,6
55,26
14,40
37,14
50,30
14,40
38,9
55,29
22,41
34,15
47,26
12,41
37,7
55,27
24,37
31,9
67,17
34,40
23,20
54,25
25,43
35,11
45,31
11,45
39,5
50,24
23,39
35,14
47,35
9,52
24,21
55,29
19,41
36,12
47,29
12,42
38,11
42,29
0,43
35,9
61,23
27,43
27,25
52,24
21,41
34,14
48,31
10,44
45,9
49,23
18,40
39,14
44,33
7,44
30,22
49,29
26,38
39,16
46,29
5,46
27,20
47,27
15,41
38,8
60,31
20,40
29,23
48,26
20,35
40,10
44,29
4,48
25,17
49,28
21,42
43,8
63,26
26,43
33,20
47,29
17,40
35,6
53,29
23,42
33,18
46,37
15,38
41,7
49,36
29,43
40,18
45,32
13,40
35,2
53,31
22,40
33,12
48,23
17,41
37,7
54,31
28,32
31,16
48,34
17,34
41,5
53,28
26,36
38,10
48,33
14,41
35,7
44,33
22,39
33,10
53,26
13,38
38,10
39,31
0,40
37,11
45,30
9,42
22,15
49,25
18,37
35,14
44,33
15,43
23,8
46,31
27,39
35,7
65,20
34,38
32,19
54,25
18,37
36,9
56,28
32,44
22,20
49,30
21,38
29,10
43,28
13,38
36,3
49,25
18,36
38,11
40,29
10,39
42,3
55,28
8,36
20,17
54,31
29,39
31,17
49,27
20,37
26,9
59,29
27,41
27,4
61,14
26,40
19,22
51,29
32,44
34,16
45,27
25,35
39,2
54,34
16,38
34,14
42,31
17,39
35,5
51,31
23,39
35,12
38,31
16,38
40,7
56,29
20,32
27,13
48,26
1,38
25,18
51,29
21,37
35,11
45,32
12,33
29,7
53,28
22,38
35,12
43,28
19,38
36,8
52,25
22,33
38,12
40,33
18,39
41,6
51,29
9,40
23,25
69,18
32,42
30,26
52,30
27,39
39,10
45,28
10,42
46,7
48,29
23,32
25,10
43,26
15,42
39,6
44,30
25,35
38,11
40,33
8,44
17,15
56,30
21,35
24,9
54,24
19,44
25,22
51,32
21,34
30,10
45,32
9,43
34,20
43,28
19,37
44,15
39,31
0,45
21,15
47,28
5,41
17,24
56,27
23,34
33,15
47,29
9,46
19,17
59,24
32,39
40,16
44,32
13,34
36,8
51,26
24,35
39,18
49,32
19,39
38,0
53,28
17,36
41,17
46,29
16,36
40,5
49,29
19,36
40,7
59,19
32,42
26,15
50,28
14,34
39,10
44,31
14,35
36,9
55,27
24,32
37,8
58,18
34,40
26,17
52,24
19,39
34,16
47,29
8,45
28,21
50,26
21,38
31,15
51,30
15,40
47,5
48,27
21,38
39,12
42,33
15,43
43,10
38,28
0,42
38,13
43,29
9,47
27,20
46,31
21,33
39,11
41,26
13,42
46,3
51,31
20,35
40,11
41,29
7,44
40,17
45,28
18,35
37,8
57,27
24,43
26,12
47,26
13,39
40,8
56,29
27,38
30,14
56,25
20,37
26,9
52,27
24,35
34,17
38,29
9,42
26,18
56,30
25,37
37,11
40,28
13,41
43,8
52,31
22,36
33,16
53,30
14,38
48,9
54,25
17,45
34,8
59,21
31,43
32,18
49,30
23,37
32,14
47,27
10,41
36,12
36,32
0,42
29,14
44,33
14,39
47,10
58,26
2,43
41,14
43,29
11,42
40,6
45,22
27,39
31,11
43,30
9,39
36,18
54,27
13,42
38,14
43,29
19,39
43,11
33,31
0,46
39,11
46,32
15,39
39,8
44,26
19,33
44,11
41,27
11,40
44,3
48,25
29,28
39,7
57,26
21,40
36,19
48,28
6,39
31,24
54,29
22,39
42,14
50,31
22,38
49,12
33,29
8,47
33,15
46,25
12,36
43,8
59,30
30,36
39,15
56,31
15,41
44,6
59,22
15,36
40,12
41,32
2,40
21,20
48,33
26,40
34,16
45,29
15,42
37,14
36,34
0,41
36,15
61,24
0,42
31,23
51,25
20,39
34,16
47,28
15,43
45,15
40,32
0,42
39,10
44,32
11,43
43,13
42,31
0,45
24,12
51,30
14,37
34,11
41,35
5,52
36,8
55,21
24,43
39,22
69,27
17,32
35,9
61,30
16,40
30,16
51,29
19,33
41,13
39,34
5,44
39,16
66,31
20,40
43,5
56,27
23,38
36,13
44,33
13,40
43,16
40,34
2,45
38,18
47,26
13,41
39,9
64,29
17,41
34,11
46,31
16,39
37,8
58,27
21,37
38,15
51,29
14,40
35,9
55,32
15,36
41,14
49,24
19,43
42,12
41,24
0,42
39,16
54,28
13,38
37,9
56,27
8,37
21,22
64,30
31,42
21,24
57,27
25,34
40,13
51,34
14,41
51,8
44,29
22,35
35,16
47,33
15,43
39,0
57,14
21,26
46,13
46,10
6,48
27,15
54,20
15,36
45,19
46,23
8,35
35,12
44,25
17,36
40,16
52,24
0,71
32,17
47,25
15,42
47,10
44,32
2,43
35,20
45,26
17,38
43,9
57,17
19,36
36,22
56,27
15,42
34,11
42,33
3,51
33,8
63,25
30,45
25,17
56,22
11,37
25,13
56,27
14,39
41,15
43,23
0,40
39,10
47,29
12,34
37,8
51,27
21,40
42,15
42,30
6,41
29,19
52,26
18,43
41,13
46,29
18,42
42,10
41,30
0,45
37,16
46,33
9,38
32,16
49,28
16,36
38,13
46,31
10,41
44,8
56,29
18,39
44,12
46,29
5,42
35,20
50,26
8,33
28,23
58,24
27,37
32,17
49,32
13,36
45,13
43,28
4,44
39,18
47,30
12,42
42,9
57,26
23,35
39,17
49,32
13,51
41,11
45,28
1,47
38,16
48,28
14,39
43,11
43,28
1,43
41,19
47,29
13,40
37,11
39,26
0,41
37,14
52,26
15,38
41,12
37,29
0,45
39,9
63,26
30,38
31,22
52,24
20,35
23,15
43,24
3,39
34,23
55,25
22,36
34,11
45,28
9,42
31,24
48,27
14,37
40,12
46,27
4,46
35,19
53,25
18,36
37,11
45,30
0,44
29,19
51,26
17,36
35,12
42,28
1,44
24,18
49,29
14,46
39,8
56,30
22,39
38,14
48,29
18,38
44,9
60,22
20,38
33,13
53,27
7,36
29,21
54,25
24,38
34,13
51,28
16,35
43,12
43,28
2,38
35,12
47,30
13,42
38,8
54,26
19,37
28,12
45,26
4,43
31,23
57,27
21,45
34,12
48,30
13,37
42,5
50,25
18,33
41,13
46,28
8,42
32,19
52,29
19,33
31,11
48,28
12,37
43,7
53,25
14,38
40,13
46,28
6,42
36,20
53,27
16,36
39,11
42,20
9,37
37,19
56,27
14,35
37,8
59,24
24,38
29,16
50,29
18,39
38,8
52,28
23,37
33,10
49,29
15,38
41,9
58,24
21,36
37,17
48,28
13,41
40,9
56,24
23,38
36,11
53,30
10,39
39,12
41,31
1,43
37,12
45,29
13,38
38,11
39,28
0,43
37,11
47,28
15,44
44,14
45,22
0,47
40,11
56,29
10,39
43,9
54,23
16,38
38,11
45,27
11,41
43,8
53,30
19,39
30,10
46,28
7,41
35,21
50,27
18,37
40,13
43,31
0,44
37,19
51,29
17,39
43,11
42,32
3,46
36,18
54,29
18,36
41,6
57,26
21,40
35,18
50,29
19,35
39,7
56,31
22,39
28,14
49,31
15,39
40,13
44,31
1,45
38,15
46,29
14,41
38,8
52,27
19,39
40,14
48,27
12,40
44,10
40,25
0,46
36,14
49,30
14,38
39,12
40,27
0,42
38,11
45,27
12,40
39,10
44,28
0,48
41,14
45,29
11,38
43,11
40,30
3,46
38,15
43,27
9,41
31,21
52,28
20,37
37,15
46,28
6,43
34,16
51,27
15,35
38,14
45,31
6,45
36,18
48,26
13,38
40,9
57,24
25,40
36,16
51,30
15,40
39,10
45,32
6,44
35,15
51,30
15,41
38,6
57,22
22,39
36,14
47,31
12,41
40,12
46,30
0,44
33,10
50,28
10,40
42,11
41,31
0,46
39,12
46,29
7,42
27,21
54,27
20,38
34,15
47,28
10,41
42,14
40,30
0,41
39,15
51,26
14,43
40,9
53,26
17,39
37,14
45,28
9,43
31,20
49,25
23,38
37,13
42,31
5,44
33,20
55,26
17,37
37,16
43,27
3,54
35,13
51,27
16,37
37,13
42,31
3,50
34,20
48,30
14,39
39,12
41,29
1,49
36,18
48,36
13,43
39,14
42,32
0,45
35,17
50,30
20,37
38,8
50,23
20,44
35,13
47,32
10,44
39,13
43,29
0,48
33,15
50,29
13,43
39,11
42,29
0,43
39,13
47,29
11,44
41,11
43,25
4,45
40,16
46,28
10,49
41,12
43,30
0,45
38,14
45,31
9,43
33,24
51,29
16,40
38,14
46,28
9,43
34,20
53,27
16,36
40,10
48,28
8,42
33,20
51,27
17,40
40,13
46,28
3,44
31,16
45,28
19,39
40,10
41,31
3,48
36,18
50,29
17,33
41,12
44,31
3,50
33,16
48,27
14,35
34,7
54,30
19,37
33,13
50,29
16,43
43,7
53,27
18,38
40,18
46,30
9,47
32,21
50,24
20,37
38,14
48,25
12,44
43,14
41,30
0,43
36,11
47,30
10,43
42,12
41,24
5,45
37,15
54,29
12,43
43,11
41,27
4,49
34,15
49,29
11,47
44,8
51,23
18,34
39,17
46,27
8,42
32,20
53,29
17,38
37,15
49,26
6,44
36,22
53,30
16,37
35,12
43,32
0,43
31,18
51,28
18,37
38,9
61,26
25,34
35,17
48,29
17,40
43,13
44,27
0,48
35,14
45,26
16,35
40,11
42,31
2,44
37,14
46,30
11,38
32,5
55,23
19,34
35,13
48,29
12,36
40,8
52,27
16,40
40,16
46,27
11,43
41,15
40,28
0,44
40,10
45,27
15,40
38,8
53,26
19,40
38,13
44,25
9,44
30,23
49,28
18,37
40,11
42,28
4,48
32,20
55,26
15,38
43,12
46,31
6,43
35,20
50,28
16,36
40,13
44,28
4,51
37,18
54,26
13,37
36,12
46,34
3,46
34,22
53,30
15,37
43,11
45,26
1,48
31,13
49,29
14,40
37,8
58,23
20,36
35,14
51,25
14,37
42,9
51,22
20,41
38,15
47,30
12,42
42,11
43,26
1,42
41,15
52,30
10,38
40,8
53,25
22,38
38,15
48,27
14,39
41,9
54,26
13,37
36,16
45,25
12,45
44,10
40,30
0,45
39,15
48,27
4,41
33,23
52,29
18,37
39,14
45,28
5,46
31,24
50,26
12,37
36,12
46,31
5,48
35,18
53,24
13,39
37,11
42,27
2,44
38,17
50,29
18,36
40,13
41,34
4,43
36,16
56,30
15,35
41,9
58,29
24,38
38,17
49,33
13,43
40,11
38,34
1,49
39,13
51,29
13,41
40,9
53,29
19,39
37,17
47,28
9,44
26,22
56,25
15,41
35,11
44,31
10,47
41,14
38,30
0,42
34,16
45,26
15,40
40,9
49,28
19,42
38,16
43,31
10,43
41,10
40,33
0,44
37,16
42,26
9,46
31,21
46,31
19,40
38,13
43,31
5,50
28,18
47,28
17,39
33,6
59,27
23,42
31,19
47,26
17,37
38,10
43,28
2,43
37,16
49,24
18,39
38,10
45,28
0,47
36,16
46,28
15,43
43,7
55,25
20,40
36,18
50,28
17,40
40,7
55,27
17,39
38,14
50,33
18,36
33,1
52,27
20,34
39,26
45,34
12,43
42,15
37,35
0,36
35,26
41,42
13,31
35,6
51,29
17,58
39,20
46,22
11,33
37,11
40,29
4,45
40,16
40,29
2,48
30,26
53,29
18,48
34,9
66,4
36,42
22,18
67,11
30,38
24,22
60,29
26,40
34,16
47,30
16,35
40,8
53,28
21,38
38,16
48,30
18,35
41,6
57,24
20,35
36,13
47,27
14,42
38,4
53,30
20,35
35,15
46,33
16,34
37,9
54,26
21,35
37,12
48,26
13,39
43,11
42,28
0,42
39,12
47,32
16,40
42,9
53,28
20,33
39,9
63,18
28,40
32,20
52,24
15,44
37,14
47,27
8,43
30,17
52,28
13,36
40,10
42,28
9,38
32,22
52,25
17,37
41,11
45,26
5,40
34,21
51,29
18,35
42,7
59,28
23,40
32,13
49,26
17,32
40,8
55,28
20,39
36,14
50,27
15,36
47,3
57,30
19,37
32,11
49,31
13,37
38,7
55,21
20,37
37,12
50,28
12,38
40,9
53,26
22,40
41,12
47,32
11,37
39,7
56,25
21,37
34,13
49,27
10,40
42,11
40,26
0,39
37,9
62,24
26,39
29,18
52,30
17,36
39,11
45,28
6,39
32,21
53,26
19,37
40,9
60,27
24,45
35,14
48,30
11,40
38,11
45,27
3,43
34,18
50,27
13,34
39,6
58,26
24,39
34,15
50,30
13,37
36,10
44,30
5,46
33,13
49,31
14,37
41,5
55,29
17,39
34,13
48,27
16,41
41,6
52,30
19,38
36,9
62,23
28,44
30,23
56,30
19,31
38,11
46,28
8,38
29,18
53,30
20,36
33,6
62,26
26,42
34,22
53,23
18,38
35,10
48,28
7,41
30,19
51,30
16,39
41,11
46,29
4,42
31,17
50,27
18,35
42,6
60,29
25,43
35,18
54,26
16,36
42,13
45,25
3,43
36,15
50,28
17,34
46,8
62,20
22,32
41,15
52,22
16,29
45,10
45,24
0,37
40,12
53,20
11,28
44,9
59,15
19,27
45,15
53,18
13,31
47,13
44,19
0,33
43,18
53,15
9,32
36,19
59,13
20,27
44,17
53,19
15,32
47,17
45,18
0,38
43,17
50,18
6,34
37,24
59,13
21,26
46,9
67,14
24,30
40,22
56,14
16,23
45,14
50,14
4,35
40,22
54,17
14,27
46,13
51,15
5,31
41,19
56,18
14,27
46,11
47,19
1,38
38,18
54,18
10,27
47,12
49,19
0,37
42,16
56,17
13,29
47,13
44,17
0,38
43,14
52,21
7,31
35,21
62,15
23,28
42,16
51,15
10,33
49,15
47,15
0,35
41,13
51,15
11,32
46,13
45,18
0,38
43,15
53,19
5,33
29,22
54,18
20,32
42,13
47,20
4,37
33,15
53,24
14,34
40,11
52,21
6,38
34,17
52,27
17,34
45,3
58,20
21,38
38,11
50,30
13,33
44,7
62,22
19,36
36,15
53,22
15,31
42,8
56,22
18,32
39,11
50,27
15,29
41,4
53,20
19,32
37,16
47,28
11,37
40,8
53,27
18,36
36,11
46,28
10,42
44,10
44,23
0,40
42,13
47,25
10,37
45,9
56,22
14,31
40,12
45,27
8,39
38,22
53,19
16,30
41,12
43,23
7,35
32,17
56,27
16,31
38,12
50,26
3,47
34,16
51,26
17,33
45,10
43,30
2,45
40,14
52,30
13,35
39,5
55,24
15,35
37,14
48,27
13,32
41,8
54,28
21,33
39,12
47,28
12,37
40,7
54,25
17,36
37,15
47,27
7,41
30,19
53,22
16,34
43,11
45,26
9,39
32,18
52,26
18,36
37,12
45,26
6,42
33,17
52,25
16,38
39,13
44,27
4,40
35,15
49,28
17,35
42,9
55,29
22,35
35,16
52,28
14,34
42,9
59,23
24,32
35,16
51,30
14,31
44,9
56,28
19,36
35,12
49,31
10,34
42,5
53,24
17,34
39,10
46,28
16,40
39,5
53,22
18,36
38,15
47,28
10,37
43,14
40,24
0,40
40,11
47,28
8,38
32,20
55,25
18,38
38,14
45,28
7,39
34,21
50,31
17,36
36,7
62,25
27,38
34,16
50,25
17,35
40,7
58,32
27,35
39,13
52,29
15,36
37,5
59,24
20,34
35,12
50,29
14,34
41,6
55,27
20,33
33,10
49,28
12,40
39,8
57,21
18,31
33,12
50,27
12,36
41,9
55,22
20,37
40,12
46,27
6,37
29,22
53,25
16,39
40,13
47,28
9,42
34,18
52,25
17,32
37,11
45,22
8,41
35,17
49,29
19,37
38,6
55,30
23,40
35,14
53,25
17,35
38,6
56,20
25,39
36,18
49,27
16,34
42,7
57,29
23,35
32,12
49,31
17,34
34,7
53,26
16,40
36,11
48,29
12,38
43,11
40,29
0,42
41,10
49,28
14,40
39,11
42,27
0,41
35,8
61,22
27,35
29,21
53,23
19,36
40,11
46,28
11,37
43,9
52,26
18,36
42,14
44,28
9,37
33,19
52,29
14,34
39,12
40,26
7,37
34,20
51,26
15,32
41,9
60,24
24,34
38,16
49,28
10,37
40,7
56,25
17,38
37,13
54,29
12,36
40,7
52,27
20,36
36,10
48,26
11,38
43,8
56,28
21,34
39,9
62,21
28,39
32,19
51,24
20,35
37,14
44,34
10,39
42,11
40,28
0,44
33,10
47,30
11,38
44,12
40,31
4,44
41,9
58,27
26,37
32,23
51,27
17,35
40,5
58,29
21,38
32,13
48,29
15,36
40,6
57,24
25,35
39,13
47,27
11,36
38,10
45,27
0,43
37,13
49,28
12,38
39,6
52,23
21,39
38,10
45,30
11,42
43,7
53,25
17,38
38,15
46,30
10,40
41,8
50,24
18,37
39,10
45,28
6,36
32,20
51,28
16,37
39,13
46,30
5,39
34,19
51,28
14,37
41,5
59,29
24,44
32,17
47,27
19,36
40,6
56,25
24,38
36,17
49,30
10,35
37,4
56,28
21,33
35,13
47,32
10,36
35,4
52,27
14,38
40,14
46,30
11,39
39,9
52,25
13,34
35,9
65,22
33,39
33,19
50,29
16,33
35,13
45,32
9,39
31,16
49,29
16,38
41,13
44,27
8,36
34,17
47,29
22,34
35,9
61,25
23,39
35,15
47,25
17,36
42,3
58,31
27,35
33,14
48,30
16,35
42,5
62,28
16,34
39,13
47,32
14,27
43,8
51,29
17,39
35,1
66,23
30,44
25,11
51,28
18,36
35,11
47,29
12,40
39,7
53,28
15,35
35,9
63,22
30,40
25,14
49,30
18,25
38,7
60,25
20,39
32,25
47,32
17,38
35,12
42,31
3,41
34,15
51,25
7,40
26,17
54,31
22,40
37,15
57,29
17,38
37,1
54,27
21,36
35,8
65,18
30,39
27,20
56,23
17,38
31,12
48,28
12,39
23,2
55,24
19,34
37,12
43,30
11,37
37,10
35,25
0,33
35,11
47,25
6,37
28,18
54,30
13,35
38,7
57,26
28,40
28,21
50,33
16,38
35,11
44,26
8,41
31,16
43,25
16,34
38,9
55,33
26,38
31,12
52,30
13,35
35,7
56,30
21,36
37,12
48,29
13,36
41,6
61,29
23,39
33,11
47,33
11,37
40,5
51,27
15,37
29,9
64,20
27,42
30,19
51,27
19,37
35,10
45,30
11,39
37,6
51,25
13,33
37,13
44,31
15,43
45,9
50,26
17,37
36,13
41,25
3,39
36,21
50,29
16,33
37,9
57,26
25,40
32,17
49,24
14,36
36,7
55,27
22,38
30,10
49,27
12,33
39,5
54,27
30,34
33,9
66,18
30,37
24,15
46,28
18,42
35,11
47,28
14,38
36,10
34,24
0,33
37,11
44,27
9,40
29,21
47,29
17,34
29,14
42,27
10,40
42,12
38,24
0,37
37,7
56,25
23,40
28,24
48,27
16,34
40,12
41,27
6,43
31,16
46,25
16,35
23,2
51,28
22,42
36,19
41,30
15,36
36,4
51,24
13,36
39,12
47,33
14,37
29,7
48,23
14,39
33,3
63,17
27,38
26,19
50,24
18,32
36,13
44,25
9,38
27,20
47,27
17,36
32,10
49,27
10,40
40,10
38,25
9,39
32,14
39,30
0,45
26,23
60,27
18,35
36,12
42,23
9,41
30,21
42,27
6,37
27,19
58,25
18,38
35,15
44,27
15,33
39,7
52,26
24,35
35,15
50,27
11,41
30,4
50,25
21,35
32,14
44,31
14,40
36,5
57,25
18,33
27,13
43,29
11,38
31,13
40,25
0,39
39,10
41,28
6,45
30,20
52,23
19,34
35,10
44,23
10,41
42,11
36,27
1,37
34,8
54,24
15,38
37,19
56,26
18,33
32,11
40,28
8,41
32,16
45,27
14,34
35,6
51,27
24,38
35,16
42,29
14,34
35,5
51,26
19,36
32,15
42,31
12,38
42,7
53,22
18,33
35,9
61,22
28,37
19,15
51,27
18,32
40,13
43,30
6,41
38,24
46,29
18,34
39,10
45,29
0,46
25,18
49,25
20,36
39,13
44,24
7,42
32,23
43,18
13,35
43,12
44,18
4,35
41,20
54,15
14,25
44,13
45,16
0,37
37,22
55,11
16,21
46,16
49,7
24,18
47,17
54,6
39,22
37,27
60,6
49,28
26,27
73,0
56,25
28,13
75,14
49,11
28,22
73,0
86,26
8,25
72,21
74,6
6,10
52,24
70,22
19,10
60,21
77,12
2,12
51,31
71,24
9,7
17,30
68,25
23,37
35,40
72,15
22,6
19,29
65,35
45,7
2,28
52,20
61,0
27,15
38,29
58,1
49,11
33,24
72,0
78,4
0,14
64,25
76,15
18,9
51,28
74,22
5,7
16,33
68,25
14,7
18,28
62,21
38,0
2,19
42,19
60,0
49,14
27,18
74,1
49,3
0,11
62,22
76,14
5,10
51,26
64,17
12,6
43,26
69,13
18,12
52,27
72,19
10,6
45,24
68,8
39,10
31,42
62,12
37,9
19,32
75,10
28,23
35,23
71,12
21,10
46,27
66,4
34,5
4,28
46,15
52,6
23,21
41,25
60,1
41,11
31,19
71,5
63,12
38,20
76,12
35,16
35,15
64,4
49,9
2,14
58,16
72,5
14,5
39,41
62,13
20,11
45,23
57,6
40,4
0,29
44,13
51,1
32,13
39,19
70,1
40,10
28,19
71,6
59,3
1,11
57,20
75,8
14,10
55,28
66,19
8,4
26,30
75,38
34,6
5,26
48,20
53,4
29,16
35,25
57,3
38,18
31,18
73,1
60,8
4,8
44,26
68,6
51,0
0,26
42,17
55,4
35,13
36,22
58,0
45,14
31,18
73,2
76,4
0,14
58,21
77,10
14,10
64,21
74,7
12,8
44,23
70,4
27,4
0,26
42,17
54,5
35,13
37,21
63,3
48,13
29,17
77,0
49,0
0,12
60,20
64,7
23,7
35,15
64,20
25,8
12,28
64,22
27,40
28,43
59,3
44,5
14,17
49,17
46,4
10,12
50,16
55,7
31,16
39,23
61,1
49,12
31,20
73,0
74,7
0,10
59,18
76,6
19,7
12,19
78,16
26,11
46,26
68,13
19,13
52,27
66,17
20,5
46,23
69,4
51,0
0,23
46,14
52,3
33,14
35,20
61,3
42,14
32,20
68,5
80,5
0,10
58,20
75,11
7,12
53,26
65,18
24,6
47,30
66,5
25,0
0,29
46,13
55,5
30,16
37,19
63,3
40,14
29,16
70,0
49,0
0,11
54,17
81,12
13,11
70,20
74,4
8,10
47,27
67,8
23,40
31,33
64,6
43,4
16,20
49,14
47,4
23,12
47,20
55,4
21,16
39,20
61,5
43,12
35,17
74,0
77,3
3,9
45,29
63,7
36,0
1,32
47,15
54,5
35,13
32,19
61,2
49,19
29,22
71,0
57,3
0,12
60,22
74,7
17,11
48,24
63,11
10,6
39,27
69,10
18,6
40,23
71,21
24,13
41,24
69,6
35,0
1,30
47,17
58,8
33,13
34,20
63,0
40,16
27,17
73,0
78,21
3,11
68,17
69,0
10,6
45,17
68,18
20,9
39,31
67,9
33,21
30,14
73,26
26,7
12,31
65,22
34,37
22,22
66,2
42,4
17,22
49,19
48,7
21,18
42,13
55,4
33,14
32,22
62,4
47,15
27,16
74,0
58,0
3,9
43,30
74,7
37,13
20,17
66,22
27,10
41,22
68,9
25,38
22,41
57,4
39,11
16,25
63,68
42,0
0,22
51,15
49,9
27,14
30,17
63,4
43,13
32,15
66,5
61,0
0,13
56,14
72,7
19,9
19,14
79,12
28,10
42,24
64,3
28,32
31,46
53,4
39,4
13,21
49,15
48,6
23,13
46,12
53,8
31,15
31,19
58,2
41,15
27,17
69,4
75,0
0,12
57,12
69,5
18,15
52,23
66,13
8,8
10,25
62,16
9,17
0,19
46,12
54,8
33,15
35,16
58,9
48,17
26,15
72,0
34,24
20,32
66,5
70,2
10,11
61,16
69,4
11,11
57,13
73,1
22,5
19,15
66,0
42,5
8,24
30,17
59,6
41,17
28,14
80,13
29,13
28,6
78,10
45,16
28,23
75,26
32,10
33,15
59,7
41,13
35,19
67,6
71,18
16,5
69,13
67,1
2,13
49,26
63,15
7,8
17,30
67,57
36,3
0,25
45,15
53,10
8,23
36,19
58,3
43,16
25,17
77,1
66,0
0,8
45,28
69,7
33,0
1,19
45,20
55,9
33,14
30,17
60,2
47,19
35,20
74,0
65,3
0,11
62,21
77,8
18,7
9,29
52,11
42,10
10,31
59,18
36,23
44,26
69,19
20,12
40,25
66,8
47,33
18,15
64,2
42,2
11,16
45,16
46,5
24,14
44,14
54,7
30,16
38,19
58,5
45,14
26,15
67,2
53,0
0,12
60,15
73,7
16,9
26,16
65,20
27,12
45,25
68,7
21,35
36,44
58,5
42,9
12,20
49,16
44,8
19,14
44,15
51,11
9,18
41,20
56,4
44,17
30,14
69,4
71,0
0,7
41,25
65,6
35,0
0,26
46,16
50,9
32,15
32,15
60,3
49,18
28,16
74,0
65,4
0,11
58,18
73,8
18,12
48,23
62,14
9,8
10,30
57,19
34,20
37,19
66,22
36,8
12,31
63,18
47,36
26,21
63,1
41,5
13,17
49,15
43,9
22,12
43,16
53,9
29,16
39,19
58,0
45,16
27,18
69,3
49,1
0,9
43,28
66,6
32,6
0,21
43,12
54,7
35,16
30,16
61,1
44,19
29,26
68,2
60,12
2,3
52,14
77,10
10,10
61,9
64,12
9,10
38,29
