Signal1,Signal2
111,101
121,15
379,79
11,230
526,179
129,319
338,360
130,223
34,289
85,138
129,23
302,1
68,175
475,114
120,282
124,17
133,595
223,36
57,404
129,90
536,292
215,64
118,308
130,0
515,192
107,126
126,281
126,21
470,41
81,92
106,303
48,269
476,120
169,168
118,286
124,2
487,205
94,101
110,276
129,96
503,230
113,90
111,288
131,85
475,233
188,99
110,299
124,33
528,310
216,24
124,270
126,0
513,210
129,117
121,408
120,0
542,225
164,132
90,239
127,54
537,301
180,34
118,278
127,7
508,197
84,118
109,285
128,100
695,580
238,35
113,336
115,50
375,300
312,8
120,316
129,17
476,292
146,18
119,270
118,5
526,238
154,100
0,212
130,234
529,248
181,82
113,301
127,0
523,189
95,120
108,294
127,133
476,297
218,13
121,175
122,0
507,222
172,99
118,284
125,24
517,311
200,21
127,273
127,13
480,301
191,11
122,423
122,25
652,223
232,39
114,220
103,61
306,417
289,17
129,267
106,59
356,351
328,8
125,272
124,23
784,515
179,19
115,320
110,36
276,364
257,14
129,294
106,55
311,356
316,22
130,275
90,44
488,449
192,22
0,313
128,201
512,257
190,61
114,298
128,15
482,303
213,31
121,290
126,0
521,241
93,100
108,293
129,109
245,505
255,18
132,275
100,66
449,380
255,8
126,255
129,0
520,211
58,110
116,297
130,96
520,238
131,110
126,245
110,62
489,416
296,15
131,245
105,60
336,342
334,17
130,235
84,46
762,492
238,32
105,321
114,32
262,330
267,31
126,261
106,46
350,340
316,1
117,276
123,36
507,380
226,7
113,281
130,105
585,284
275,21
131,310
112,57
335,361
297,16
130,256
102,49
341,385
368,12
132,229
73,383
322,350
48,192
126,220
74,135
292,308
303,124
94,200
67,185
249,301
417,142
28,185
85,287
246,339
398,176
119,114
113,309
130,119
177,479
290,11
118,246
108,60
439,378
293,16
130,250
105,57
386,377
350,5
121,370
125,23
801,209
240,23
90,245
127,64
498,298
136,23
120,277
125,25
467,288
173,8
109,273
129,100
345,635
230,43
51,394
128,85
542,291
209,60
116,304
129,18
489,287
177,27
121,263
122,14
496,1
105,77
103,288
59,344
498,98
109,212
105,289
129,177
507,302
202,48
126,290
125,13
495,607
195,16
102,513
125,5
504,247
195,97
115,329
128,31
506,326
191,35
111,272
130,0
503,250
74,91
105,323
21,113
456,130
75,301
105,306
112,206
520,324
168,28
127,314
129,13
493,328
196,9
116,322
125,93
528,281
143,101
128,297
117,88
508,466
280,58
130,284
111,92
350,371
299,30
129,285
97,106
339,389
375,368
119,232
98,326
164,352
409,136
12,85
74,196
300,318
437,150
104,269
111,323
116,117
514,337
205,19
124,290
125,51
568,426
