,ID,rms,mean,kurtosis,SD,skewness,rms2,mean2,kurtosis2,SD2,skewness2
0,0,25.85382283219949,22.25581395348837,-1.0324080561394817,13.1669163974998,-0.07150901314214687,5.084665459221432,20.648062015503875,0.7357928305032249,11.482170223421457,0.3396077457403416
1,1,25.86101792393361,22.26201550387597,-1.034044226876122,13.170567564410554,-0.07236284430074312,5.0853729385300355,20.641860465116277,0.7374717886004167,11.481437203590973,0.34125551733260506
2,2,25.840746623240427,22.22170542635659,-1.039188902772421,13.198866888832407,-0.07022087123199287,5.083379449071299,20.672868217054262,0.741138417116689,11.474247102717511,0.3362721215107256
3,3,25.838496608292523,22.22015503875969,-1.0388856864094138,13.19706924365741,-0.0703704939387176,5.083158133315599,20.688372093023254,0.7517680755325018,11.453007063344055,0.3419635781797635
4,4,25.800336516043455,22.172093023255815,-1.040923467155498,13.203254449788787,-0.06455685666164526,5.07940316533778,20.733333333333334,0.762224718649438,11.428561076599866,0.3421672916696892
5,5,25.77785240121071,22.13798449612403,-1.046043859056823,13.216585628784353,-0.05959373607780508,5.07718941947321,20.73798449612403,0.7617941341256653,11.428465019486326,0.34096156780726267
6,6,25.800697064076545,22.153488372093022,-1.0478558319540425,13.235199436227337,-0.0576326654866752,5.079438656394675,20.73798449612403,0.7617941341256653,11.428465019486326,0.34096156780726267
7,7,25.854722328167956,22.209302325581394,-1.0470511403104688,13.247098837786508,-0.06174513790854023,5.0847539102859205,20.708527131782947,0.7452440113018635,11.45225052476364,0.3397572106013746
8,8,25.85328311959654,22.2,-1.0472729766262425,13.259896105192412,-0.06347451176382586,5.084612386366983,20.697674418604652,0.7520731554538393,11.447696784245226,0.3424208799240784
9,9,25.866502836530646,22.232558139534884,-1.0419216976520143,13.231052095875555,-0.06393913961239586,5.0859121931597135,20.706976744186047,0.7475900778227671,11.450380299947835,0.34000017217319467
10,10,25.91440890985721,22.282170542635658,-1.0423283526714395,13.24134810467783,-0.06906375459319321,5.090619698018819,20.66046511627907,0.738752198407616,11.473480214413405,0.3401608477875694
11,11,25.89717293241625,22.26356589147287,-1.0414317269856632,13.23891742060665,-0.0652430935720028,5.088926500983901,20.694573643410852,0.7183196400849727,11.492289543695659,0.33502379180169056
12,12,25.923231925984307,22.28372093023256,-1.0461759789004774,13.25602400678963,-0.06590430756978416,5.091486219757872,20.703875968992246,0.7258717015991194,11.4828010946102,0.33600486830331766
13,13,25.888670414178353,22.232558139534884,-1.0486791241161264,13.274404238486724,-0.061533099138680124,5.088091038314699,20.753488372093024,0.729497286453054,11.46665464348629,0.33423723275664896
14,14,25.857510566819425,22.192248062015505,-1.0513400200878595,13.281131319692472,-0.05549981070477685,5.08502807925575,20.8062015503876,0.7319631853983841,11.4492381689244,0.3336039295074234
15,15,25.857510566819425,22.192248062015505,-1.05134002008786,13.281131319692472,-0.05549981070477685,5.08502807925575,20.7968992248062,0.7274382141290836,11.453958183620486,0.334946635152877
16,16,25.845126090535114,22.18139534883721,-1.0486757348634577,13.275144707086161,-0.05392235973864032,5.08381019418852,20.812403100775192,0.7318085039156723,11.448799116226866,0.3320406648236457
17,17,25.845126090535114,22.18139534883721,-1.0486757348634577,13.275144707086161,-0.05392235973864032,5.08381019418852,20.812403100775192,0.731808503915671,11.448799116226867,0.3320406648236456
18,18,25.870068904358934,22.22170542635659,-1.0435928618876467,13.256270994872168,-0.05836322023327834,5.086262763990761,20.803100775193798,0.7361491915766978,11.446201043165978,0.33446132668388856
19,19,25.86575360012396,22.209302325581394,-1.0470558307251834,13.268649373222326,-0.058269682950837585,5.085838534609997,20.790697674418606,0.747271431917206,11.43729489759735,0.33669125949450823
20,20,25.86452480543288,22.207751937984497,-1.0471996271219108,13.268849316138704,-0.05792224118508206,5.085717727659772,20.795348837209303,0.7468799563646784,11.437175549246097,0.33548864248861016
21,21,25.89555647135702,22.229457364341084,-1.0499790230905883,13.293044479628714,-0.055975142383826115,5.0887676770861745,20.7984496124031,0.7495129166027228,11.43397183301936,0.3358264304267281
22,22,25.874503328192024,22.2,-1.0538215386225114,13.301286539372216,-0.05087795826062524,5.0866986669343826,20.843410852713177,0.7536605855272462,11.420885337327897,0.3325104810800794
23,23,25.888730300830655,22.207751937984497,-1.046151970615495,13.316043727755167,-0.04611709564378445,5.088096923293684,20.849612403100775,0.7565069058183851,11.41063117147877,0.3362495140195858
24,24,25.92909233770755,22.23720930232558,-1.049716665737843,13.345429055371845,-0.044734518333221916,5.092061698144235,20.875968992248062,0.7734295909376447,11.386632508112898,0.3384736335504876
25,25,25.92714898062581,22.229457364341084,-1.0512560578438452,13.354579105691894,-0.04534411472712538,5.091870872344055,20.88217054263566,0.7698436870410723,11.388880171233737,0.3368699576090991
26,26,25.97258542768605,22.289922480620156,-1.0512709596333047,13.342058871548634,-0.048804733390589904,5.096330584615371,20.849612403100775,0.7697426565906622,11.392790326929848,0.3425436792733107
27,27,26.01123788142408,22.345736434108527,-1.0503193833220261,13.323955727739904,-0.0526119445513782,5.100121359479996,20.810852713178296,0.7573914131366926,11.414339626823432,0.3435606819271834
28,28,26.002891908341642,22.330232558139535,-1.0546832975530667,13.33366940690615,-0.0505397223554807,5.0993030806514765,20.823255813953487,0.7529113090911013,11.416715105193493,0.3403383302011143
29,29,25.97282419952102,22.293023255813953,-1.056449409861781,13.337334851419879,-0.044469110882836914,5.096354010419706,20.857364341085272,0.7326065221987355,11.435131489097538,0.3351247529159514
