,ID,rms,mean,kurtosis,SD,skewness,rms2,mean2,kurtosis2,SD2,skewness2
0,0,231.33553194925761,188.64171122994654,0.9243206350158459,134.26404323043022,1.345651965033856,15.209718338919284,209.28342245989305,0.3871191633149058,145.18005096026778,0.5926825835497653
1,1,232.33108405962568,189.52941176470588,0.8439565690287756,134.73459750452326,1.3198928076148209,15.24241070367892,209.2941176470588,0.38624556950431543,145.19254593580007,0.5926088106195888
2,2,233.0322669356222,190.3903743315508,0.81064881166875,134.73164292686815,1.3030569482239092,15.265394424502178,208.0427807486631,0.3942691651762904,145.36286923202104,0.6102939628378825
3,3,233.07145859764603,190.46524064171123,0.8117735968830502,134.69340980725931,1.3029298096051218,15.266678047225795,209.13903743315507,0.3791509924181673,145.32426450865825,0.591894019311203
4,4,233.0037180396932,190.33689839572193,0.8099459910795974,134.75796254729522,1.3031936140115437,15.264459310427382,209.1764705882353,0.38095786497680484,145.27980375425253,0.5927503400500016
5,5,234.04727800648737,191.6577540106952,0.7646719001582212,134.69392016870057,1.2839207995311852,15.298603792715443,209.8235294117647,0.3317902462133988,145.90089390144163,0.584870975950365
6,6,234.0403891282774,191.6524064171123,0.7652795299100332,134.68953560779153,1.2840857625004998,15.298378643773901,210.8716577540107,0.3080630745398909,145.99224680743234,0.5656155230252351
7,7,234.01863585008286,191.6096256684492,0.7645243114012592,134.71272705865454,1.284098335534372,15.297667660466509,210.54545454545453,0.3262519276639604,145.83538303265613,0.5725304186967451
8,8,231.91049121553098,189.85561497326202,0.8987241888945916,133.5390704698759,1.3203928315543842,15.228607658467368,211.16042780748663,0.3048913812208949,145.97372696227515,0.5595397391260504
9,9,234.55688112115453,191.8181818181818,0.762597790927364,135.35393305894698,1.2884205340484927,15.315249952944109,210.63101604278074,0.32059675144019684,145.8876342550389,0.5707448589284776
10,10,236.1112535737573,192.86631016042782,0.6569388764991886,136.56810616807056,1.2660037764817675,15.365912064493838,209.83957219251337,0.3752572342042617,145.27129213335843,0.5831453257512788
11,11,235.609903734898,192.0909090909091,0.6638669382617417,136.79612517592597,1.2736366784750819,15.349589692721366,210.10695187165774,0.38110699342596543,145.15471651174548,0.580109628685728
12,12,235.64545560791768,192.16042780748663,0.664895379168525,136.75952498065456,1.2735528687553432,15.350747721460271,210.06417112299465,0.3838998222520287,145.12955335760188,0.5809928757609915
13,13,235.65365912462198,192.1764705882353,0.665133996745412,136.75107234488613,1.2735335906567364,15.351014921646776,209.25133689839572,0.39971067667012417,145.09946879633048,0.5966364949984609
14,14,236.56486600693054,193.32085561497325,0.6262408189944173,136.7111142382112,1.2546629215408245,15.380665330437775,210.23529411764707,0.3365179805177432,145.7949592594941,0.5806834894023456
15,15,235.1849994307019,192.2941176470588,0.7292866124085515,135.7701414497971,1.2808897362519218,15.335742545788316,209.4385026737968,0.30800057344885623,146.39995377923847,0.5790482202463133
16,16,235.35115418327794,192.75401069518716,0.7443024195331907,135.4034728293848,1.2879019007217856,15.341158827913814,209.93048128342247,0.2920067926510814,146.49558869384555,0.5685327365807229
17,17,235.37841872185308,192.80748663101605,0.745210510429867,135.37457134670797,1.287884290130882,15.342047409712078,208.4385026737968,0.27707145757994445,147.13602883961562,0.5767563700290005
18,18,237.32277936236562,194.5614973262032,0.6280480272994504,136.26156935749518,1.2530092714991243,15.405284137670607,209.20320855614975,0.25304961849609686,147.28580726569646,0.5612254397966651
19,19,235.66840885125288,193.1283422459893,0.7402367580695444,135.4219792794665,1.2871115179354606,15.35149532948673,208.3903743315508,0.24410118850060947,147.56184237872338,0.5712503876888939
20,20,235.81949500539378,193.54010695187165,0.7538642183420659,135.09499742411174,1.2933035127126944,15.356415434774933,209.31550802139037,0.22373766156802377,147.64153743243318,0.5537945035634814
21,21,235.8421705543025,193.58288770053477,0.7544802841723688,135.0731674530878,1.2932248595709916,15.357153725684409,208.15508021390374,0.2271235453645022,147.84081279658113,0.5701838157854974
