,ID,rms,mean,kurtosis,SD,skewness,rms2,mean2,kurtosis2,SD2,skewness2
0,0,47.26386131996186,37.22393822393823,7.808941469523139,29.152902558645085,1.644887937837558,6.874871731164289,52.245173745173744,0.7365544111292577,22.78848427050229,0.5147759561656728
1,1,47.20834050384967,37.18725868725869,7.872767045182991,29.109638539727854,1.6506259227939786,6.870832591749683,52.15250965250965,0.7636680192482825,22.744436339578282,0.5227165726351882
2,2,47.137112087052344,37.07335907335907,7.8585136118945815,29.139536654376393,1.6524518805744097,6.865647244583161,52.166023166023166,0.7638493534162953,22.742257891836612,0.5211426941472654
3,3,46.99141464345429,36.98069498069498,8.019907017113997,29.021495633416283,1.664542651007453,6.855028420324331,52.26640926640927,0.7440173264196446,22.76782297667406,0.5127864474040074
4,4,46.94807367317238,36.94401544401544,8.062428814285715,28.99801155218093,1.6707000331716961,6.851866437195954,52.333976833976834,0.7626636209633944,22.68799484895893,0.5235234848966539
5,5,46.94264552740897,36.932432432432435,8.056209931597923,29.003989425292282,1.6705431974775393,6.851470318654893,52.316602316602314,0.7595751901464736,22.695532379320976,0.5248382839871619
6,6,47.00480547190614,37.03861003861004,8.080036310975233,28.969176836336043,1.6700482603408788,6.856005066502368,52.357142857142854,0.737823255989531,22.735163869073684,0.5222329490257089
7,7,46.30568233182852,36.79150579150579,7.51941250422283,28.144813506612845,1.5012527314844593,6.804827869375427,52.229729729729726,0.7675417969864737,22.635521893198966,0.5237759296122017
8,8,46.30576571253237,36.795366795366796,7.524811639540797,28.1398933102663,1.502296335246894,6.8048339959570185,52.16023166023166,0.7977760096404793,22.583766305169306,0.5295600601087262
9,9,46.26416093341137,36.76640926640927,7.571819731955493,28.109234821426632,1.5067759644830234,6.801776307216474,52.108108108108105,0.7977568800253367,22.483260308343603,0.516898644196015
10,10,46.14589922673536,36.69498069498069,7.705652299515943,28.007798269877007,1.5143061587065134,6.793077301689961,51.95366795366795,0.7534331710625639,22.262148706943666,0.4879898556358712
11,11,46.05745949669364,36.57142857142857,7.710922356144234,28.02385199683541,1.5189485735201957,6.786564631438622,51.915057915057915,0.7569115084081157,22.26203464976018,0.49285443642656457
12,12,46.00797312133616,36.53281853281853,7.7634515411223965,27.99284732090353,1.5253025652162382,6.7829177439606445,51.972972972972975,0.7290393233612131,22.311649714918044,0.48866993866966874
13,13,46.01961559275587,36.54247104247104,7.751716552223343,27.99939781188124,1.523675783999346,6.783775909680085,52.061776061776065,0.747976598921841,22.22767818067645,0.49722360158215123
14,14,45.96320082539759,36.46138996138996,7.750452353914483,28.012456741369444,1.528377247839851,6.779616569201948,52.13127413127413,0.7597062477889382,22.12690116230837,0.5165422939509914
15,15,46.011224918847994,36.503861003861005,7.706669696235126,28.036018981046404,1.5216119383711877,6.783157444645377,52.229729729729726,0.736976570232307,22.159508883758363,0.5083020900026672
16,16,46.09407871586211,36.61776061776062,7.69899682558936,28.023557256703892,1.5160952004740118,6.789262015555307,52.18725868725869,0.7454546900332466,22.15222680963266,0.5139195974737131
17,17,46.091984579436826,36.5984555984556,7.673981442413005,28.045365251980233,1.5119740565925965,6.789107789646356,52.14478764478765,0.7617085503020324,22.13140555960676,0.5192804688101177
18,18,46.08737714435843,36.5945945945946,7.6785241453418145,28.042826631136084,1.5126196154448226,6.78876845564484,52.11196911196911,0.7596656004003703,22.06538138554524,0.5101184486860852
19,19,46.132154466008586,36.63899613899614,7.645780727876444,28.058501067634758,1.5061940203661752,6.792065552246134,51.99420849420849,0.7807071039004745,21.923507896819356,0.5023764514542
