Signal1,Signal2
37,0
48,3
114,2
123,1
120,7
144,2
94,7
140,6
2,0
10,0
15,0
78,0
106,9
118,2
116,0
109,13
183,8
78,8
77,4
9,0
0,0
18,1
113,7
113,0
118,9
130,8
115,5
183,7
61,0
1,0
48,1
118,6
155,6
18,0
118,4
180,7
11,0
116,2
190,5
0,1
78,0
129,7
75,3
3,0
34,0
118,6
169,8
11,0
118,0
195,8
1,0
101,0
182,15
0,0
67,0
122,4
82,1
1,3
28,0
118,0
174,6
7,0
82,0
120,2
57,5
15,1
108,3
103,8
1,0
46,0
119,7
159,6
11,1
117,5
181,8
9,0
126,6
125,13
0,1
71,0
124,2
78,5
1,1
39,0
117,6
169,9
8,0
104,0
121,1
13,2
91,18
59,0
68,4
3,0
55,0
116,6
150,5
19,0
116,4
161,6
15,0
110,0
163,4
3,0
76,1
113,5
59,3
4,0
41,0
112,1
138,6
16,0
111,4
155,3
12,0
109,4
147,1
6,0
66,0
109,2
69,1
8,3
31,0
111,1
148,6
17,4
114,3
164,2
11,0
110,0
145,0
9,0
52,1
116,4
76,8
1,0
26,0
115,5
157,4
22,0
115,1
164,2
5,0
80,0
120,6
64,5
10,0
107,3
109,1
0,2
25,0
115,1
167,3
13,0
114,6
155,0
10,0
114,0
112,5
2,0
39,0
114,1
87,5
0,0
18,1
115,0
166,4
10,0
114,1
142,3
7,0
49,2
113,4
74,0
0,3
23,0
115,1
164,0
16,0
114,3
160,1
12,0
115,3
127,3
0,0
36,0
114,0
83,2
1,3
20,0
116,2
171,3
12,0
116,2
151,0
5,0
62,0
119,1
72,0
3,1
27,0
116,7
161,3
22,0
114,8
165,3
9,1
83,0
124,2
63,2
14,0
110,3
105,0
0,0
25,0
116,6
170,7
13,5
115,0
155,0
8,0
74,0
118,10
29,0
35,0
120,3
86,6
4,0
22,4
115,5
171,6
9,1
91,1
120,2
58,2
8,3
54,0
117,12
12,7
24,0
115,4
159,3
18,0
114,1
163,1
4,0
79,0
122,4
65,8
12,0
107,0
107,6
0,0
21,0
116,6
171,3
10,1
114,4
152,4
8,0
59,1
113,1
73,3
7,2
30,0
116,2
155,3
22,0
115,3
169,4
12,0
112,0
140,3
4,0
46,0
118,1
78,7
0,0
22,0
115,5
164,3
15,0
114,5
156,0
10,0
113,7
125,0
2,0
39,2
116,1
83,7
3,2
23,0
116,6
170,8
8,0
92,0
115,1
56,0
9,0
53,0
115,3
132,6
27,1
114,2
165,2
19,7
123,8
131,5
1,17
119,9
131,0
0,0
45,8
95,31
78,0
1,3
15,0
112,7
168,1
9,3
102,0
68,7
51,2
10,0
107,2
106,3
8,0
31,0
116,6
158,1
23,0
116,0
166,3
9,0
87,0
119,5
58,0
8,3
51,1
114,4
144,5
20,1
115,6
162,0
18,4
113,4
157,0
7,0
77,0
121,7
66,6
13,0
114,1
100,0
0,1
24,0
115,6
168,5
11,0
113,2
151,9
8,0
60,0
119,3
70,0
5,1
25,0
114,4
158,6
15,0
114,8
165,6
10,0
113,5
133,0
5,0
43,0
110,0
75,1
0,0
18,0
114,1
163,5
10,0
112,0
153,2
9,0
75,2
113,0
68,5
10,0
81,4
111,8
80,7
20,1
115,3
165,6
10,0
112,3
142,2
6,0
55,0
115,4
73,1
0,0
22,0
115,4
160,1
17,0
114,2
159,2
9,0
78,6
115,9
63,2
15,1
99,0
113,5
65,4
22,0
114,5
164,4
10,0
113,3
149,2
9,4
63,0
114,4
71,2
6,5
31,0
114,8
155,6
20,0
116,2
162,1
12,0
111,4
140,3
5,0
45,1
117,0
75,4
0,1
22,1
114,2
159,6
14,0
111,1
155,7
8,1
73,0
119,1
65,3
12,0
106,2
105,6
0,2
23,0
115,5
167,9
11,0
112,1
142,0
4,0
57,0
115,4
71,10
31,0
112,2
90,11
12,2
101,3
105,1
5,1
30,0
114,6
155,4
24,1
114,0
161,1
8,1
78,0
120,2
55,4
11,0
109,3
105,5
0,0
23,0
115,5
163,3
18,1
111,0
154,3
11,0
115,0
118,0
0,0
39,0
113,1
82,4
3,2
20,0
113,0
165,3
11,0
112,0
138,3
4,0
53,0
113,2
72,4
3,0
18,0
115,3
155,5
17,0
114,2
160,0
9,2
80,0
112,1
62,3
10,1
100,0
106,3
0,0
20,0
112,0
164,8
13,0
112,0
148,1
10,0
113,3
105,1
1,0
34,0
112,0
86,0
0,0
24,0
114,1
163,0
11,0
111,0
135,1
5,0
51,0
115,1
71,1
0,0
21,0
115,1
162,0
19,0
112,0
155,2
10,0
113,4
122,2
4,0
38,0
116,5
83,1
0,0
19,0
115,3
164,7
11,2
112,3
146,2
8,0
63,0
115,4
71,2
7,0
29,0
114,6
159,2
20,0
113,3
164,3
8,3
84,0
120,3
59,0
10,0
104,0
103,6
0,0
22,1
113,2
161,5
14,0
113,8
153,4
9,0
74,0
116,2
68,0
12,4
86,0
114,4
76,8
17,0
115,7
167,6
10,1
114,3
139,2
4,0
59,0
115,1
72,3
0,0
26,0
115,3
163,4
19,0
117,1
162,7
5,1
82,0
121,5
64,0
12,0
101,2
109,3
0,0
24,0
117,4
173,11
44,0
117,2
148,8
24,4
117,5
170,5
13,0
114,4
155,2
12,0
117,4
121,2
0,0
38,0
118,6
88,7
1,2
23,0
117,5
172,5
11,0
115,2
148,2
8,0
56,0
118,0
74,1
0,1
26,4
116,6
166,6
21,0
116,6
165,5
10,0
117,1
135,6
8,0
38,0
119,7
81,4
0,0
23,4
116,6
170,4
14,0
115,11
154,6
24,0
116,5
171,3
15,0
115,0
157,7
12,0
117,3
117,1
0,2
38,0
118,5
89,4
0,1
23,0
117,3
171,9
9,0
89,3
124,9
57,4
11,0
107,0
108,7
0,0
22,0
117,10
110,7
58,0
117,6
143,6
24,0
118,10
102,0
56,0
118,10
84,2
29,0
117,3
168,9
16,0
117,8
166,7
7,0
86,5
124,4
66,4
9,0
45,1
118,10
65,17
138,0
95,10
0,0
15,1
114,6
156,2
12,0
116,2
117,0
0,0
36,0
112,0
88,0
3,1
17,0
115,2
173,5
12,0
115,4
143,4
7,0
57,1
119,0
74,1
4,0
26,0
115,4
165,6
16,0
115,2
167,2
11,0
115,0
131,1
3,0
39,0
117,5
83,5
2,4
20,1
117,4
173,3
12,0
113,2
151,2
12,0
112,2
112,0
0,0
31,0
120,3
89,6
3,3
21,0
116,0
168,3
9,0
87,0
120,1
56,0
12,0
105,1
108,2
0,0
19,0
115,0
162,2
17,0
115,2
162,4
9,1
75,0
118,0
70,5
13,0
121,2
107,6
4,0
19,0
117,3
172,11
41,0
116,5
153,4
19,0
115,0
173,7
15,2
113,2
153,3
10,5
110,0
106,0
0,2
29,0
115,2
89,4
4,0
18,0
116,6
166,6
8,0
90,0
120,6
60,2
7,0
49,2
117,4
146,1
16,1
116,6
166,5
17,0
114,5
158,2
9,0
76,0
122,2
69,3
11,0
117,0
105,3
6,7
23,5
115,5
171,4
11,0
114,6
145,2
7,0
60,0
120,2
74,1
2,1
28,0
116,4
161,10
65,1
116,7
136,3
32,0
116,8
160,9
21,0
116,3
167,4
7,2
87,3
122,4
62,6
13,0
109,0
106,3
0,2
18,0
117,5
167,5
16,0
115,1
154,2
9,1
75,0
119,5
72,0
9,0
39,0
114,3
151,7
18,0
115,0
165,5
12,0
113,1
144,4
6,0
60,3
115,1
72,6
0,2
26,0
115,0
155,6
15,0
114,7
164,8
7,0
85,0
117,5
62,4
7,0
46,1
115,7
145,4
19,0
114,0
167,6
15,0
113,0
151,7
7,0
70,0
116,2
72,3
9,3
33,0
115,0
153,5
16,0
113,9
163,6
6,2
90,0
117,6
57,4
11,0
103,2
106,7
0,2
20,0
115,0
160,6
16,0
113,1
161,0
4,1
81,0
116,1
70,3
10,0
104,3
109,7
2,0
15,0
115,3
166,4
15,2
112,3
145,2
8,0
64,0
115,5
70,0
5,0
30,0
115,3
152,4
22,0
115,7
165,4
6,0
89,0
117,2
57,0
5,2
57,0
115,2
146,5
19,0
114,4
165,5
14,0
112,5
153,3
4,0
78,0
117,5
67,4
11,0
108,3
106,5
5,1
17,0
115,0
163,0
10,0
111,3
144,0
6,0
60,0
109,4
70,2
4,0
32,0
113,1
156,6
19,0
113,1
166,2
10,0
112,0
131,1
1,4
49,0
111,3
78,3
0,0
18,0
114,6
165,7
16,1
113,5
155,1
7,0
73,0
117,1
72,5
10,0
113,3
105,1
1,0
15,0
115,1
169,11
42,0
116,2
149,6
18,0
113,4
170,0
8,0
95,2
110,2
56,4
11,0
105,9
104,5
5,0
35,0
116,1
156,3
16,1
114,2
160,2
7,0
89,0
123,0
61,4
9,0
57,0
115,1
148,1
18,0
114,5
163,8
17,0
115,9
137,5
9,10
112,0
125,0
8,4
48,3
105,0
83,30
16,4
100,9
98,3
28,7
49,8
114,8
151,7
18,5
115,4
169,6
10,0
113,5
147,3
1,1
64,1
112,9
72,4
0,4
29,0
116,12
80,10
68,0
111,0
130,11
92,0
112,7
76,2
20,0
114,0
168,8
7,1
90,0
114,5
58,1
11,0
101,3
106,4
0,0
20,0
114,4
163,11
60,0
116,5
142,11
99,9
111,6
94,5
16,0
113,5
161,5
7,1
86,2
119,2
65,1
10,0
108,0
107,2
0,0
19,2
114,4
164,7
14,0
113,1
152,3
7,2
73,0
113,0
67,0
5,4
37,0
114,2
151,0
20,4
115,8
169,2
9,3
92,0
115,5
56,3
5,0
60,0
115,6
138,1
24,0
116,6
160,6
18,0
115,7
160,1
3,2
85,0
117,5
65,7
5,2
48,2
115,10
58,4
19,0
114,5
168,5
16,0
114,3
154,0
6,0
73,0
116,0
72,6
7,2
34,0
116,2
160,11
68,5
113,0
127,3
36,6
115,4
155,3
24,1
116,0
167,3
8,0
92,0
118,2
57,2
8,1
61,0
116,6
142,4
23,0
116,6
157,5
15,0
115,3
165,4
8,0
87,1
121,4
64,0
11,4
108,0
106,0
0,1
18,0
116,5
167,5
14,0
115,7
157,1
6,1
75,0
118,4
73,3
10,0
81,0
114,5
75,7
19,0
115,4
170,4
9,0
94,0
119,8
56,1
8,4
63,0
116,6
143,6
23,5
116,1
165,9
17,0
113,2
161,0
9,0
88,4
117,6
66,3
9,0
49,0
116,0
151,2
17,0
116,1
175,8
14,0
112,0
157,1
10,0
116,0
122,0
2,0
27,1
114,4
89,4
7,5
20,5
116,11
130,6
38,1
115,6
152,6
17,0
115,0
171,14
43,0
115,1
151,6
17,2
116,8
171,0
10,0
115,6
147,0
10,0
105,1
114,3
0,0
25,0
117,12
52,0
13,0
108,2
105,0
4,1
31,0
115,1
154,3
21,0
114,1
168,6
10,3
114,2
141,4
6,2
55,0
116,1
78,3
0,0
22,2
115,4
164,0
17,0
116,4
162,0
8,0
85,1
120,3
68,2
9,0
49,2
116,6
147,4
15,0
115,0
173,3
10,0
113,2
152,2
5,0
66,0
118,1
72,3
6,0
31,0
116,3
159,4
19,0
116,4
170,2
7,0
90,0
118,4
61,4
5,0
59,0
116,5
147,7
20,6
115,0
161,8
19,0
113,0
162,0
8,0
82,0
117,0
70,3
8,3
44,2
116,6
150,8
18,0
115,3
173,2
8,0
95,0
118,5
51,3
13,0
109,0
107,8
6,0
33,0
116,11
87,6
21,0
115,0
172,6
9,7
94,0
117,14
56,5
52,1
120,4
76,0
0,0
16,0
115,2
165,9
18,3
115,10
146,1
21,1
115,7
160,9
18,0
114,2
162,0
9,0
86,0
118,5
69,10
31,0
113,0
80,2
0,0
15,0
116,4
165,3
15,0
113,0
152,1
9,0
73,0
118,3
76,7
8,0
37,0
116,0
158,13
69,0
113,0
123,4
32,1
113,0
153,2
18,0
117,3
172,5
7,0
96,0
112,3
53,0
7,0
67,0
115,2
144,7
25,0
117,0
163,8
19,0
115,2
168,1
6,0
90,0
115,2
63,2
10,0
110,0
107,4
0,0
18,0
115,0
167,5
15,1
113,4
157,1
9,0
77,1
124,5
68,4
11,0
109,0
106,2
1,0
16,0
117,3
174,4
6,4
98,2
118,2
57,3
10,0
102,4
107,2
3,0
25,0
115,4
162,9
18,0
114,2
170,2
5,0
89,0
120,0
63,0
7,0
57,0
115,2
149,5
17,0
115,4
168,9
14,0
114,4
161,2
7,0
77,0
120,5
68,3
10,0
111,0
106,4
4,8
14,1
114,0
173,6
11,0
114,2
148,3
6,0
65,1
117,0
73,1
2,0
28,0
115,2
157,5
21,0
115,3
162,6
8,0
88,0
118,0
63,8
7,2
56,0
116,8
147,2
18,1
116,3
168,6
16,0
113,2
152,2
6,0
80,0
122,6
73,1
11,0
117,2
105,6
4,0
22,2
116,3
172,1
9,0
97,0
119,6
57,3
12,0
110,6
108,12
27,0
115,3
89,0
8,2
19,2
116,4
165,2
10,2
112,0
142,4
6,0
46,3
116,2
78,0
0,6
15,0
115,1
166,7
19,0
113,4
158,6
8,0
81,0
120,0
69,5
10,1
115,0
106,0
1,0
19,0
116,5
176,9
10,0
114,5
149,0
7,0
66,0
114,3
72,3
2,0
34,0
116,4
159,3
22,1
116,6
168,0
8,0
94,0
117,5
60,3
9,0
60,0
116,0
148,8
19,0
116,5
164,4
15,0
114,1
161,3
6,1
85,0
119,5
67,4
8,0
49,0
117,3
154,13
47,5
112,9
112,6
49,0
116,4
149,9
16,0
116,4
165,2
13,0
115,1
158,1
7,0
77,1
120,6
70,2
7,2
33,0
116,4
152,10
70,7
113,3
124,5
41,0
115,6
153,6
15,0
116,2
171,1
11,1
112,3
148,0
1,0
62,0
116,0
73,3
2,0
31,0
116,3
157,4
25,6
116,0
168,3
6,0
89,3
118,0
62,9
7,0
58,0
117,6
149,8
19,0
115,2
168,2
11,0
114,3
161,5
5,6
80,0
118,5
69,1
11,0
111,1
108,2
5,1
17,0
115,0
168,9
13,1
112,1
148,3
10,0
112,0
110,0
0,0
28,6
119,2
87,0
2,2
19,0
117,4
169,1
7,0
91,6
121,4
60,0
8,0
61,0
116,1
148,6
20,0
115,1
164,4
20,0
114,5
163,2
8,1
83,0
121,2
67,4
7,0
52,0
116,3
151,5
19,0
116,2
169,5
16,5
113,2
149,0
5,0
70,0
118,5
72,2
6,0
36,0
117,6
159,13
71,12
98,8
123,4
36,0
114,7
158,9
17,0
115,4
171,5
8,0
97,3
120,6
57,1
8,0
65,1
116,2
136,2
32,0
115,5
162,3
19,0
117,4
164,2
9,0
90,0
116,1
67,5
6,0
55,0
116,6
150,3
