,ID,rms,mean,kurtosis,SD,skewness,rms2,mean2,kurtosis2,SD2,skewness2
0,0,23.46359235507185,22.213296398891966,6.593779956561061,7.567580006787234,0.3282075079680726,4.843923240006168,2.9168975069252077,51.70858163038415,5.937523549709498,6.152345171467268
1,1,23.48058666512624,22.229916897506925,6.5715337061691805,7.571495686951108,0.32181828917897054,4.845677111109059,2.9168975069252077,51.70858163038415,5.937523549709498,6.152345171467268
2,2,23.47769614051775,22.22714681440443,6.576179853211034,7.570662300621546,0.32292308455753443,4.845378843859142,2.925207756232687,51.74747323243136,5.935528762699121,6.154674265621569
3,3,23.48406662061644,22.23268698060942,6.558317903089135,7.574161906997589,0.3211660562238595,4.846036176156389,2.919667590027701,51.70429564680246,5.937327859518868,6.15156217039744
4,4,23.46843226590542,22.218836565096954,6.5985987532822215,7.566320093266633,0.3257101626144059,4.844422800076952,2.919667590027701,51.70429564680248,5.937327859518867,6.151562170397442
5,5,23.497627628233552,22.249307479224377,6.58828208906918,7.567393931068454,0.3156275100245143,4.847435159776101,2.9058171745152355,51.89842055764171,5.933613706843204,6.1692186573327605
6,6,23.521664440701084,22.282548476454295,6.687493839042222,7.544162580617043,0.31454045805352504,4.849913859101116,2.889196675900277,51.97830090547323,5.933325811567332,6.177810801372386
7,7,23.560789531000434,22.33518005540166,6.817426906783501,7.510445173463495,0.31756246882337674,4.853945769268589,2.8725761772853184,52.16388625895217,5.930181396924625,6.19504644682186
8,8,23.560789531000434,22.33518005540166,6.817426906783501,7.510445173463495,0.31756246882337713,4.853945769268589,2.8725761772853184,52.16388625895218,5.930181396924625,6.195046446821859
9,9,23.541441034553927,22.31578947368421,6.836278277446228,7.507403753036805,0.3249569015311153,4.8519522910426405,2.8642659279778395,52.127296530539596,5.932104046455588,6.192917419196706
10,10,23.538322616086038,22.31301939058172,6.844619899055674,7.505854901501944,0.3259196714323016,4.851630923317028,2.85595567867036,52.091208745315406,5.934014402692624,6.190832537477205
11,11,23.538322616086038,22.31301939058172,6.8446198990556795,7.505854901501943,0.325919671432302,4.851630923317028,2.858725761772853,52.120504418539156,5.932910802804044,6.193110387637833
12,12,23.564198864889175,22.34072022160665,6.845929725877454,7.5046451194396155,0.3166530836195517,4.854296948569296,2.853185595567867,52.14868666579663,5.932775918705317,6.196309929349008
13,13,23.58041583773137,22.357340720221607,6.835697180828003,7.506090683773525,0.31022477804824206,4.855967034250888,2.853185595567867,52.14868666579662,5.932775918705317,6.196309929349008
14,14,23.567784011512334,22.343490304709142,6.829869029047288,7.507664084530936,0.31529408274055665,4.85466621010264,2.858725761772853,52.190016395331476,5.931037714583065,6.1992545746698875
15,15,23.574835167729074,22.349030470914126,6.802533658391383,7.513325599054141,0.31468661238930956,4.8553923804085155,2.8670360110803323,52.22638235374227,5.929122505933426,6.201365095047765
16,16,23.587521937154275,22.365650969529085,6.847816095445124,7.503653567877999,0.3118478864257874,4.8566986664970555,2.853185595567867,52.34019437912612,5.927623384667636,6.212593228138838
17,17,23.597854261813143,22.37673130193906,6.848848264744097,7.503103902707401,0.30759590690251626,4.857762268968413,2.850415512465374,52.328196251708576,5.928256825875248,6.211929041014401
18,18,23.610059361363145,22.38781163434903,6.819841484812645,7.508459372081439,0.3036452558950716,4.8590183536763005,2.858725761772853,52.364285192848115,5.926352403987731,6.214016483054852
19,19,23.587345778752358,22.36288088642659,6.809281355081854,7.511373340156711,0.31192716057107095,4.856680530851536,2.858725761772853,52.364285192848115,5.926352403987731,6.214016483054852
20,20,23.608944734319323,22.385041551246537,6.7962650879244695,7.513225232950658,0.30373900736528586,4.8589036555913845,2.8642659279778395,52.40610969509164,5.924607120230494,6.217004510678106
21,21,23.61134991641406,22.38781163434903,6.799430516605508,7.512527753912708,0.3027874704564835,4.8591511518385655,2.8698060941828256,52.44819721116708,5.922856125596697,6.220015895114654
22,22,23.606656650765835,22.382271468144044,6.791242348417715,7.514291298252234,0.30455186698418923,4.858668197229138,2.8698060941828256,52.44819721116708,5.922856125596697,6.220015895114653
23,23,23.624251589370925,22.398891966759003,6.759342789594077,7.520076749901394,0.29836982163979886,4.860478535018021,2.8642659279778395,52.51129333484421,5.921793325991083,6.226046577160135
24,24,23.638611074215117,22.418282548476455,6.818100399901658,7.5073740295754945,0.2960045055639914,4.861955478427904,2.850415512465374,52.538310940644024,5.922631368477174,6.2299843859823945
25,25,23.62952751616331,22.40443213296399,6.760231542397385,7.520149398003868,0.29513130907727453,4.861021242101634,2.8698060941828256,52.378579245067336,5.9247318004058664,6.214794086313135
26,26,23.63263389979101,22.407202216066484,6.7521930766261065,7.521661547054581,0.2941775378190289,4.861340751252786,2.8781163434903045,52.41579743225789,5.922798962745,6.216981781818208
27,27,23.627475906844808,22.401662049861496,6.751518355015369,7.521960257725761,0.29633558179670105,4.860810210946814,2.8725761772853184,52.40839513731435,5.923619976218354,6.217118136142599
28,28,23.64810112843332,22.42382271468144,6.754206541565335,7.520740788840356,0.2884899647562143,4.862931330836712,2.8670360110803323,52.36626110768705,5.925373342323826,6.214101496597544
29,29,23.62882412732147,22.40443213296399,6.7714517798686575,7.517932803302022,0.2958412568115827,4.860948891659063,2.8614958448753463,52.39429540356251,5.92524607839759,6.217282672808379
30,30,23.626772456924833,22.401662049861496,6.762891668621588,7.519744196810984,0.296260488065547,4.8607378510803105,2.8614958448753463,52.39429540356251,5.92524607839759,6.217282672808379
31,31,23.642946509849192,22.418282548476455,6.753625722093938,7.521051813110993,0.28986238895264654,4.8624013110652635,2.8753462603878117,52.36828124813788,5.924382429539586,6.213423029639772
32,32,23.68771903837508,22.45983379501385,6.670383323858694,7.537990372850582,0.27960789193468094,4.867003085922083,2.8670360110803323,52.43625965722064,5.923497870658823,6.220284302003498
33,33,23.68771903837508,22.45983379501385,6.670383323858701,7.537990372850581,0.2796078919346809,4.867003085922083,2.8670360110803323,52.43625965722064,5.923497870658823,6.220284302003498
34,34,23.677893894512206,22.44875346260388,6.661171706048519,7.5401337187999395,0.2835144208493583,4.865993618420826,2.8781163434903045,52.45079307432311,5.9218608935014805,6.220158215486585
35,35,23.715768449076112,22.481994459833796,6.564835914657374,7.560153761661811,0.27564033144688654,4.869883822954724,2.8836565096952906,52.49345585216827,5.920096089077347,6.223221813772909
36,36,23.680058115523508,22.445983379501385,6.593305917619407,7.555203629122168,0.28669825250437353,4.866215995568169,2.8836565096952906,52.49345585216827,5.920096089077347,6.22322181377291
37,37,23.71045329739326,22.473684210526315,6.527919443893051,7.5682083598284855,0.278262841952223,4.869338075898331,2.886426592797784,52.50613604108419,5.919446175836401,6.223946375734609
38,38,23.71045329739326,22.473684210526315,6.527919443893051,7.5682083598284855,0.2782628419522231,4.869338075898331,2.8781163434903045,52.468340826918016,5.921391803151232,6.221707196269462
39,39,23.702565986597957,22.465373961218837,6.529318764220802,7.568174808314682,0.28152191790637715,4.868528112951383,2.8781163434903045,52.46834082691801,5.921391803151232,6.221707196269461
40,40,23.696020447356794,22.45983379501385,6.549459632629725,7.564108890387056,0.28298233532018785,4.867855836747509,2.8698060941828256,52.4310547038797,5.9233250999817555,6.219512759881451
41,41,23.70490324116785,22.47091412742382,6.572805122566242,7.559016800840119,0.28017913235287883,4.868768144116934,2.8670360110803323,52.40127090815076,5.924435680705017,6.217191664996527
42,42,23.683391798714407,22.44875346260388,6.583953498258804,7.557428637340541,0.288296777082908,4.866558516931077,2.8642659279778395,52.37156649286236,5.925544754720614,6.214877661952162
43,43,23.66373383828036,22.43213296398892,6.644442462915631,7.545157987009824,0.2923814309100413,4.864538399301661,2.850415512465374,52.48599690832701,5.92403823363223,6.226144844846053
44,44,23.636794641867755,22.40443213296399,6.6592677278664745,7.543016068705036,0.3019800239960768,4.861768674244771,2.85595567867036,52.52767055247012,5.922300063528916,6.229120074108242
45,45,23.657880100692154,22.42105263157895,6.5816596630907025,7.559761901012491,0.3004065894707827,4.8639366875702805,2.858725761772853,52.5222852148408,5.9221324551424175,6.228252217651088
46,46,23.630934231036633,22.393351800554015,6.596681785366425,7.557583396151277,0.3100018842959732,4.861165933295903,2.858725761772853,52.5222852148408,5.9221324551424175,6.228252217651088
47,47,23.66976167451907,22.429362880886426,6.5234152685673035,7.572326949246514,0.29983794862219987,4.86515792904188,2.858725761772853,52.5222852148408,5.9221324551424175,6.228252217651088
48,48,23.73339921349546,22.520775623268698,6.667944947083976,7.499647062589287,0.35421904934435006,4.871693669915572,2.853185595567867,52.58586741574732,5.921059129301178,6.234319256878708
49,49,23.76559117926005,22.554016620498615,6.651869099866236,7.5017028948063,0.3435169195232691,4.874996531204925,2.850415512465374,52.5737653094675,5.921693272684656,6.2336449749533935
