,ID,rms,mean,kurtosis,SD,skewness,rms2,mean2,kurtosis2,SD2,skewness2
0,0,160.76620074023157,148.69955156950672,-0.7128741539757519,61.17684330775681,-0.3676523639561797,12.6793612118368,126.81838565022422,2.6966935928577733,47.79672052211236,0.4783962765029638
1,1,160.68888972953673,148.62331838565024,-0.7121772860565727,61.15893307997145,-0.36453359660606255,12.676312150209016,126.95964125560538,2.7403664294417336,47.662089463281454,0.4829247891204906
2,2,160.72154428764762,148.6928251121076,-0.706204271023056,61.075545723996214,-0.3644627356093057,12.677600099689515,126.85201793721973,2.7459023552578596,47.659613156800354,0.4892043812860726
3,3,160.88587437681107,148.8744394618834,-0.7006299672636911,61.0657587830734,-0.37223321700019646,12.684079563642412,126.80717488789237,2.7561672897896345,47.641531712476656,0.49208925209364446
4,4,161.11142149000221,149.27130044843048,-0.7087493711118467,60.68959840252767,-0.3672932239106328,12.692967402857466,126.6322869955157,2.7840867344268734,47.592646374363355,0.5013178009031265
5,5,161.14522876388003,149.3677130044843,-0.7082256353151921,60.54163197666831,-0.3633182597579286,12.694299065481324,126.49551569506727,2.807792494982931,47.55249000513556,0.509303714859253
6,6,161.11943735679566,149.34304932735427,-0.7076897577932888,60.53381473904055,-0.36236123864493563,12.69328315908834,126.87668161434978,2.8366005455643464,47.30532472318331,0.5293104257765298
7,7,161.33204625238614,149.57623318385652,-0.7010557379414668,60.524317855277204,-0.37123218759723303,12.701655256398126,126.74887892376681,2.814518747538707,47.368407298286044,0.5323438217511295
8,8,161.32793941495206,149.5695067264574,-0.7018165101112128,60.53000640023355,-0.3710320241533964,12.701493589926818,126.4439461883408,2.8986644167435136,47.08104651340174,0.5308243426655225
9,9,161.40730586206507,149.6322869955157,-0.7056307827489907,60.58652824387232,-0.37053371207433683,12.704617501604094,126.50896860986548,2.8991293200147386,47.074157707575225,0.5270862909340979
10,10,161.32908600445052,149.4506726457399,-0.7117188075226872,60.826524647312596,-0.3741238309942947,12.701538725857215,126.68161434977578,2.8646565335814174,47.13625454646262,0.5178897271945839
11,11,161.71733907607907,149.82959641255604,-0.7042535285408111,60.92546651769315,-0.3776803987378197,12.716813243736777,126.42600896860986,2.804918903611598,47.51276725629103,0.479233309409315
12,12,161.52825350883464,149.61883408071748,-0.7112423230833409,60.94184374169834,-0.36911840264575335,12.709376597962413,126.4170403587444,2.803454357527868,47.51663057166155,0.47957798029523735
13,13,161.83455677578922,149.96636771300447,-0.7009140348810812,60.90014843832937,-0.3775088830114997,12.72142117751744,126.27354260089686,2.8557862767059925,47.39948863808674,0.48481233064772283
14,14,161.64259139923516,149.64125560538116,-0.7106143120221087,61.19000801329498,-0.376367458818576,12.713873972917742,126.5067264573991,2.8393679112762795,47.41728409617732,0.475522473785618
15,15,162.0074598293509,149.9865470852018,-0.7066681750096242,61.30971144516005,-0.38011134018258697,12.728215107757682,126.20403587443946,2.7790940068869334,47.779654189431206,0.44397953909511034
16,16,161.83320594700336,149.78923766816143,-0.7140640853756035,61.33192413107379,-0.3718233848136507,12.721368084722782,126.08520179372198,2.791925615373012,47.761315791537434,0.4510204826723821
17,17,161.996719780775,149.9506726457399,-0.7147006043185127,61.3691888216325,-0.37771414891035965,12.727793201524568,126.04484304932735,2.7974848154722185,47.75290103874068,0.45365748286136887
18,18,162.10175761116164,150.0919282511211,-0.7032151787735614,61.3010480864578,-0.3836843355174207,12.731918850321096,126.01121076233184,2.801308155307999,47.74762642365124,0.45585421929814773
19,19,162.16056649923945,150.1390134529148,-0.706071053255231,61.34136169262496,-0.38352458938850403,12.734228146976143,125.99775784753363,2.804483177499127,47.741979684287685,0.4567124862166419
20,20,162.2109986152261,150.21076233183857,-0.699063452837474,61.29893941822784,-0.38653216430308623,12.736208172577351,125.81838565022422,2.8398555573952455,47.67380476958225,0.46570224719849124
21,21,162.27821014784837,150.36995515695068,-0.6925945016282498,61.08568227027469,-0.38350231466960166,12.73884649989348,125.64349775784753,2.882360579320288,47.588175194054195,0.4741566107816325
22,22,162.2207224132264,150.3251121076233,-0.6898637115132842,61.043249702625324,-0.3840869825460267,12.736589905199367,125.91031390134529,2.9294536716979103,47.41209281470059,0.47875913020781213
23,23,162.35210586261857,150.52914798206277,-0.6726349885226961,60.88919981494169,-0.3894831065747303,12.74174657818223,125.82735426008969,2.930801285525951,47.416246831082354,0.4836071810753906
24,24,162.3508007716955,150.52690582959642,-0.6728932602649675,60.8912675632621,-0.38942668652244916,12.74169536489142,125.5067264573991,3.017611202167741,47.063654714679075,0.47452246472431814
25,25,162.4324833867685,150.6031390134529,-0.6749887670790318,60.92066595734365,-0.3919644760867307,12.744900289400796,125.58520179372198,3.0078577587456135,47.0769454378355,0.4694899629732938
26,26,162.58080433193746,150.79596412556054,-0.6611055491447693,60.83908473067397,-0.3997841744570479,12.750717796733541,125.21076233183857,3.0533280020274587,46.52282726732796,0.43146403985483184
27,27,162.4672923275118,150.64349775784754,-0.6738132614397991,60.913685776918875,-0.3933848608052577,12.74626581895701,124.98430493273543,3.135511584928163,46.31059990135802,0.43341383343914935
28,28,162.45741076941164,150.63452914798205,-0.6734657661959469,60.90950052739639,-0.39311995016206674,12.745878187453842,125.11883408071749,3.136327133278444,46.29880241598514,0.4263072636042775
29,29,162.66149615640012,150.8609865470852,-0.6658447676307229,60.893670104534,-0.4019779507646943,12.753881611352684,124.97085201793722,3.1131378603627553,46.35977094388046,0.43095744975237565
