Signal1,Signal2
81,87
59,45
98,32
65,8
25,47
0,64
196,103
0,87
74,109
95,124
65,62
69,56
53,8
53,2
41,34
4,67
10,74
56,105
35,109
85,142
87,80
47,32
82,14
0,64
67,101
85,19
8,130
58,91
123,5
0,70
74,90
72,93
246,80
52,51
27,50
20,102
75,19
17,84
125,121
17,59
91,109
102,7
19,76
65,71
47,33
0,89
76,86
52,14
1,85
157,150
9,78
0,97
62,70
19,35
0,81
47,68
60,7
9,69
63,86
50,37
0,51
49,88
56,41
7,50
39,88
55,56
14,35
54,88
45,38
2,48
48,90
55,48
17,42
54,85
55,34
2,54
48,93
50,47
4,46
35,88
50,52
22,34
53,82
51,41
6,52
41,88
51,49
2,41
14,78
59,63
21,26
42,84
52,45
8,35
20,78
53,48
21,36
41,81
49,37
7,44
27,83
50,41
11,34
49,81
45,32
2,44
44,87
54,49
15,40
49,83
55,40
8,51
47,90
54,43
4,41
33,87
60,61
20,31
60,93
50,45
15,42
55,85
64,42
6,55
53,86
51,43
0,50
49,88
54,55
11,39
60,85
57,41
2,51
50,89
56,48
15,42
49,86
70,36
2,55
61,90
56,45
6,44
47,86
58,51
16,37
58,90
58,43
11,51
65,81
79,35
3,54
50,81
65,42
0,49
53,89
52,47
13,44
51,82
71,42
9,49
49,84
54,40
11,42
61,76
78,29
0,50
49,77
57,35
1,43
43,81
51,41
7,33
15,72
53,49
14,24
45,74
49,33
8,36
35,71
51,41
24,27
40,67
46,34
16,38
49,64
66,31
24,43
54,63
63,14
0,60
59,62
72,21
17,50
58,15
49,10
6,56
49,62
62,14
4,39
50,69
77,32
6,44
41,69
51,35
6,40
36,72
51,44
17,34
41,68
65,38
6,39
40,75
51,35
8,34
34,72
46,45
24,28
44,75
45,34
20,31
49,66
65,33
15,47
55,61
66,54
121,46
38,35
16,37
0,65
47,35
38,25
10,57
43,32
23,38
0,68
35,37
31,29
3,66
55,47
39,18
12,51
45,31
27,32
0,62
46,42
33,21
16,55
33,30
27,32
0,67
43,40
33,25
9,53
49,45
45,16
19,57
48,35
34,32
16,64
38,21
14,43
13,76
34,18
11,50
25,72
49,9
10,47
28,79
49,18
5,50
0,63
42,34
30,29
3,60
49,43
39,21
9,50
33,48
39,6
8,40
49,69
59,34
1,41
39,68
55,37
15,32
38,69
66,34
10,40
48,61
64,13
0,55
49,67
59,28
3,40
44,70
58,36
10,40
49,66
71,22
11,43
59,57
129,27
26,57
36,28
24,41
0,67
40,34
29,24
12,61
33,26
16,42
13,75
39,17
0,50
1,64
49,39
43,19
10,52
38,27
19,34
0,63
48,39
31,27
11,55
33,27
20,44
10,71
35,20
3,51
14,61
34,27
14,45
13,74
38,19
0,52
0,62
48,39
40,24
14,56
31,27
27,34
0,67
43,39
35,27
11,60
38,24
12,38
17,75
36,18
4,48
0,57
49,41
46,18
19,55
38,32
25,35
0,65
44,37
35,24
6,54
48,45
44,16
15,49
45,33
37,27
13,59
31,29
12,42
10,73
39,16
0,46
0,67
49,41
43,21
17,55
35,30
21,36
0,64
40,37
33,25
18,55
34,28
23,39
11,73
36,15
0,49
6,59
43,39
37,21
13,56
37,28
22,38
0,70
39,35
35,26
13,57
35,28
17,42
0,69
41,35
26,34
11,62
27,22
18,43
13,72
36,16
0,55
0,67
49,41
32,24
13,61
29,27
16,38
0,67
49,39
35,29
3,59
49,47
35,16
6,58
157,66
29,33
0,66
48,44
34,23
23,52
35,31
16,38
0,65
49,44
32,25
8,62
31,49
34,15
12,55
38,39
27,29
9,60
60,43
37,21
3,54
88,50
53,9
10,45
66,59
6,19
5,39
49,75
47,39
7,36
36,74
48,46
18,29
41,76
60,39
11,41
56,68
68,28
10,44
49,65
70,55
187,54
37,33
18,39
0,68
47,37
38,22
4,58
42,49
42,15
10,55
49,35
27,31
14,65
36,28
19,41
13,73
28,21
0,52
0,72
49,42
35,21
10,59
31,33
12,39
2,68
49,38
35,27
15,61
41,27
18,39
9,75
38,36
25,33
1,63
51,46
31,22
7,60
34,50
43,10
0,53
64,72
106,9
3,57
36,62
66,14
0,8
45,75
49,42
21,32
46,74
57,36
9,44
42,76
48,44
13,36
44,72
67,36
0,45
48,74
51,34
13,36
46,68
70,29
10,45
42,64
69,13
0,55
49,64
61,26
10,42
48,60
68,34
43,57
31,46
46,9
11,47
57,20
50,16
0,51
65,61
64,17
0,41
49,70
68,28
11,41
50,65
71,6
6,41
46,83
56,45
8,38
28,80
59,52
15,26
54,82
58,45
8,41
48,87
59,56
2,35
26,75
73,65
32,21
52,87
67,48
6,41
40,86
66,56
16,31
51,84
47,47
10,42
58,82
63,37
0,51
60,84
61,42
5,47
49,86
55,48
14,40
63,84
62,39
0,52
50,84
46,43
19,38
55,85
68,37
2,51
59,82
58,44
1,42
49,86
58,54
11,38
63,85
63,45
0,52
54,88
58,48
13,39
53,83
71,38
0,53
75,88
52,46
0,46
48,88
60,57
22,33
56,86
67,47
4,53
58,87
49,49
10,38
68,81
66,41
0,51
55,85
53,43
12,34
49,78
63,37
9,50
57,76
61,40
3,43
44,82
48,45
13,31
46,72
60,36
0,46
45,81
57,42
19,41
48,73
67,33
8,44
47,79
53,37
4,44
44,79
51,46
18,36
51,77
60,38
11,44
57,72
73,30
4,50
48,72
64,32
0,41
48,82
51,40
15,40
51,75
67,33
2,48
49,78
58,41
14,45
66,78
77,29
0,50
51,79
61,39
0,46
49,85
60,49
23,40
65,77
73,35
7,40
49,77
47,36
4,35
37,75
52,40
17,30
49,68
55,36
8,43
45,72
48,40
16,37
45,69
71,34
1,41
49,72
46,39
14,33
50,73
77,34
5,43
45,72
53,38
3,43
40,73
48,41
12,29
47,69
67,37
0,39
36,76
51,37
20,34
49,73
74,33
18,49
51,65
72,18
0,81
56,71
68,24
5,48
49,73
64,40
5,44
52,80
52,42
7,44
45,82
52,54
22,30
57,84
53,43
8,44
53,85
62,46
11,35
54,78
61,41
2,46
46,83
50,46
12,36
48,66
63,32
13,32
49,61
81,19
3,45
38,65
77,32
18,35
47,56
69,15
19,11
34,47
60,0
8,35
40,66
60,37
13,34
49,58
74,22
9,43
46,67
68,33
7,39
41,64
46,36
15,33
49,64
67,28
16,35
49,57
66,55
116,48
45,36
23,40
11,77
40,25
12,54
40,86
49,22
0,56
