Signal1,Signal2
16,0
0,0
1,0
22,2
12,2
0,0
3,0
17,4
0,0
27,2
148,4
18,0
0,0
14,0
20,0
5,0
14,0
8,0
14,0
15,0
38,0
63,0
14,0
2,0
3,2
20,0
8,0
9,0
0,1
18,0
30,0
12,2
6,0
5,0
0,0
38,3
24,2
12,0
15,0
7,2
18,10
17,0
14,0
0,0
20,0
17,1
22,0
0,0
11,0
15,4
0,0
0,1
0,0
26,0
24,0
22,0
6,0
16,0
14,0
17,0
3,2
66,1
0,0
10,0
9,0
17,0
3,0
3,0
0,1
30,0
6,0
21,2
3,0
6,0
13,1
25,0
0,0
56,7
23,0
21,0
8,0
20,0
22,0
23,0
10,0
27,0
8,0
16,3
30,0
9,0
7,0
5,1
0,0
47,0
24,0
4,1
0,0
3,0
27,0
16,0
7,0
2,0
27,0
4,0
21,0
18,0
0,1
0,1
11,2
23,0
0,0
4,1
1,1
24,0
12,0
12,0
11,0
3,5
12,0
0,2
0,0
1,0
6,0
3,0
0,0
36,0
36,9
0,0
222,0
78,0
18,2
17,1
0,0
12,0
30,0
13,0
0,0
19,0
27,0
17,0
10,0
0,0
14,0
9,0
17,0
0,3
22,0
28,0
8,0
30,1
6,0
20,0
12,1
21,0
0,0
6,0
21,1
27,6
0,0
16,0
0,0
5,0
31,0
14,0
4,0
14,0
0,1
7,0
9,0
17,0
0,1
0,0
0,3
22,0
19,0
2,0
0,2
162,0
33,0
31,0
22,5
8,0
25,0
8,0
14,0
14,0
9,0
3,12
11,7
2,7
0,0
1,0
20,21
0,5
41,14
56,7
21,0
0,1
22,9
10,2
13,0
21,0
0,0
7,5
23,1
0,0
16,2
3,0
46,0
14,0
0,0
15,0
18,0
5,3
0,0
0,0
20,0
20,0
15,1
99,0
3,2
21,0
18,2
3,3
8,0
13,0
35,1
83,0
11,0
15,0
1,0
25,0
0,0
0,0
13,0
7,1
22,1
1,0
15,0
15,0
28,0
29,0
38,0
9,0
36,0
1,0
34,0
13,0
10,0
50,0
8,0
18,0
35,3
22,2
18,0
20,0
3,0
5,1
23,0
35,1
0,0
2,3
15,1
13,0
39,0
0,0
2,0
31,0
36,2
15,0
15,0
21,0
30,0
23,0
0,0
2,0
6,3
23,0
26,0
7,0
0,0
138,0
71,2
29,0
11,0
24,2
169,0
51,2
0,0
11,0
10,0
18,0
0,0
21,0
20,6
24,4
4,0
5,0
0,0
26,0
15,0
33,0
1,0
29,1
35,2
28,1
0,0
0,4
15,0
16,0
24,0
9,0
21,2
16,0
20,2
10,12
106,1
7,0
12,0
13,0
8,0
37,0
32,0
26,1
0,0
51,0
48,0
7,10
0,0
4,0
25,2
16,0
27,0
11,0
42,0
38,0
19,0
0,0
0,0
30,0
20,0
25,0
4,0
0,0
15,0
102,0
81,0
25,1
36,0
39,1
135,0
44,2
40,1
0,2
14,0
31,0
39,0
20,1
16,0
0,1
30,0
37,0
11,0
4,0
4,0
4,0
27,0
27,0
92,0
2,2
21,0
25,6
16,1
0,0
27,0
27,0
37,0
55,0
0,0
18,1
31,3
29,0
0,0
8,0
19,0
202,0
0,1
24,0
24,0
112,2
20,1
14,0
25,0
38,0
28,2
2,0
35,0
33,0
18,0
12,0
0,0
30,0
26,0
102,0
28,0
24,0
17,1
23,0
35,0
30,0
18,0
0,0
3,1
3,0
31,0
21,0
0,0
10,0
4,0
22,0
3,0
19,0
6,0
249,0
53,1
7,0
1,0
18,0
15,1
3,0
2,0
0,5
14,0
25,0
7,0
26,1
116,0
12,0
59,1
25,0
0,0
0,0
20,0
17,0
27,0
2,0
0,0
21,0
16,11
10,0
14,0
14,1
3,0
5,0
25,0
39,4
14,0
16,0
106,0
0,0
16,0
26,5
113,2
20,0
31,0
0,0
192,5
90,0
39,0
17,2
9,0
4,0
25,0
36,1
0,0
183,0
24,10
21,0
15,0
3,0
67,0
18,0
11,0
3,0
4,0
29,2
24,0
0,0
53,0
3,0
4,1
14,1
10,0
72,0
0,2
22,2
73,4
10,0
22,1
15,0
36,0
29,0
3,0
12,0
4,0
65,0
27,0
7,0
12,0
29,1
21,0
0,0
5,0
199,0
43,0
17,0
20,0
19,0
188,3
94,3
0,2
12,0
7,0
14,2
0,0
2,0
197,1
104,0
2,0
0,0
25,0
31,0
15,0
0,0
3,0
54,1
21,0
0,0
14,0
6,1
7,1
5,0
38,1
9,0
27,0
24,2
12,0
27,0
63,0
0,4
0,0
20,0
1,0
6,0
19,0
146,0
51,0
10,0
1,0
14,0
27,0
12,0
4,0
0,0
69,0
40,0
6,0
1,0
0,0
15,0
34,0
7,0
0,0
12,1
14,0
22,0
22,0
6,0
0,0
21,0
23,0
5,0
21,0
0,0
81,0
46,4
0,0
0,5
0,0
13,0
30,0
14,0
175,2
5,1
30,2
0,0
13,0
0,0
6,2
33,0
149,0
81,3
0,3
6,0
3,0
48,0
4,0
9,0
10,0
0,0
34,0
0,0
11,5
2,0
14,1
7,0
9,0
16,1
7,1
8,0
18,0
15,0
7,0
6,0
14,0
22,0
20,0
1,0
0,0
14,0
21,2
25,0
145,3
41,0
27,0
6,0
0,7
0,0
1,0
0,0
16,0
10,0
9,0
0,0
200,7
106,3
18,0
1,0
1,0
18,0
13,0
7,3
0,0
81,0
29,0
11,0
8,0
19,0
16,0
4,1
0,0
44,6
13,0
10,0
21,0
0,3
15,2
16,0
3,1
0,0
8,1
0,0
0,0
171,0
83,0
15,0
21,0
13,0
117,0
54,1
0,0
0,0
1,17
0,0
19,0
7,0
115,0
42,0
0,0
12,0
26,8
6,0
0,0
8,2
12,8
2,0
17,0
0,0
10,0
44,4
4,0
15,0
2,1
14,1
1,0
0,0
354,0
28,0
19,0
1,0
7,10
0,0
19,0
26,2
0,2
156,0
0,0
5,0
5,0
17,0
28,0
34,0
1,0
33,1
0,0
12,0
0,0
7,1
4,0
18,0
2,0
11,0
26,1
4,0
13,0
57,5
1,0
0,0
25,0
0,0
2,0
15,0
15,0
7,3
17,0
19,0
9,0
185,1
76,4
0,0
0,0
13,0
2,0
0,0
0,0
2,0
10,0
20,0
16,0
10,4
43,2
27,0
1,0
28,1
8,0
14,0
33,0
0,0
71,0
1,0
5,1
1,0
26,1
8,1
29,0
54,2
128,4
8,1
5,1
3,0
39,1
8,0
0,0
13,0
0,0
5,0
8,0
1,5
1,0
24,0
11,0
55,0
12,0
3,4
6,3
0,0
0,1
8,0
1,0
17,0
13,0
0,0
15,1
13,0
17,0
14,0
9,1
13,0
28,3
32,0
5,0
165,1
12,0
14,0
0,0
0,2
23,1
3,0
14,0
5,0
16,0
13,0
9,0
17,0
17,0
4,0
8,1
14,1
40,4
2,5
8,0
0,0
9,0
21,0
8,0
2,0
0,0
17,0
10,0
0,0
31,0
21,1
0,0
16,0
11,0
12,0
0,0
0,0
71,0
0,0
7,0
14,0
2,0
0,3
0,6
2,0
35,1
0,0
6,0
0,0
14,0
9,2
7,2
15,1
4,0
2,0
28,0
49,0
15,0
1,7
17,0
0,0
49,0
0,0
15,0
7,0
2,0
16,0
17,0
0,0
19,1
6,0
3,0
11,0
20,0
0,0
4,0
10,0
0,0
18,0
0,1
0,0
0,1
8,0
0,0
0,0
15,0
0,0
29,0
0,1
33,0
15,0
9,0
33,2
0,0
9,0
0,0
0,0
2,0
10,0
17,0
0,0
2,1
14,0
10,1
27,1
11,1
0,0
45,1
0,0
0,0
11,0
6,0
0,0
5,3
17,0
0,0
18,0
5,2
42,2
0,0
12,0
1,0
15,0
15,0
14,0
0,0
2,1
4,0
2,0
0,0
10,0
4,2
5,0
18,0
147,0
7,3
17,0
1,0
0,0
21,1
35,3
31,0
14,0
48,0
21,0
0,0
0,4
0,0
11,0
6,0
0,4
0,0
19,1
9,1
193,0
11,0
0,0
1,0
11,0
16,0
31,0
9,0
0,0
21,0
0,0
24,2
9,0
25,1
14,5
20,0
0,0
27,0
0,0
21,0
4,0
61,0
0,0
0,0
2,0
39,0
34,0
11,6
8,0
12,1
0,0
28,15
6,2
8,8
8,0
8,14
3,5
37,5
42,8
17,2
11,6
26,0
29,0
0,0
6,5
15,4
16,1
0,8
1,0
0,0
16,0
3,0
3,0
89,1
31,0
34,0
6,5
34,0
18,0
3,0
1,0
28,1
18,1
23,0
0,0
33,0
0,1
26,3
13,1
15,0
16,4
29,0
15,0
2,0
34,0
12,2
6,0
0,1
235,0
28,0
18,0
3,0
7,2
14,0
38,0
3,0
11,0
71,0
26,1
14,3
11,4
7,4
24,1
8,0
1,0
21,0
25,0
12,0
24,0
0,0
3,0
18,0
10,0
14,0
0,1
1,0
12,0
36,0
4,0
27,0
0,0
0,7
41,0
70,0
11,0
5,0
33,1
29,0
0,2
6,0
0,0
33,0
4,0
23,0
20,1
4,0
4,0
9,0
15,0
13,0
0,0
8,0
20,0
26,0
17,0
23,0
180,0
4,0
16,2
7,0
4,1
47,0
18,0
20,0
24,0
91,0
41,0
29,0
5,0
9,0
15,0
14,0
19,0
3,1
20,3
11,0
27,0
4,3
11,0
24,0
17,0
20,0
0,0
3,0
7,1
36,0
19,0
14,0
20,0
19,2
26,0
11,0
16,0
18,0
19,0
45,0
0,3
0,0
26,0
11,0
54,0
26,0
23,0
12,2
47,0
25,0
14,0
16,0
192,0
42,0
12,0
4,0
178,0
22,3
20,1
28,1
3,0
7,0
36,0
19,0
19,1
2,0
21,1
30,0
14,0
22,10
181,2
10,3
15,0
9,0
2,6
27,0
40,0
11,0
7,0
123,2
94,0
40,0
16,0
29,2
58,0
23,3
23,0
40,0
205,0
18,0
26,0
8,0
3,1
24,0
4,0
16,0
3,0
36,0
0,0
3,0
0,1
18,0
21,0
31,0
21,5
9,0
0,1
18,0
27,1
0,5
0,0
6,0
26,0
101,0
35,0
29,0
1,0
0,0
8,1
7,0
2,0
16,0
25,0
3,0
0,0
15,0
5,0
16,0
2,1
18,0
29,3
20,0
15,1
34,0
2,2
12,0
9,0
47,3
15,0
9,0
12,0
22,0
1,0
16,0
0,0
14,0
22,0
46,1
0,0
8,0
21,1
31,2
25,0
11,2
26,0
16,0
22,1
15,0
19,0
33,0
26,0
1,1
0,0
32,0
23,0
7,0
15,0
0,0
43,2
37,2
32,0
85,0
41,0
30,0
59,0
6,0
1,1
24,0
15,0
24,1
77,0
39,0
8,0
13,0
6,0
19,0
19,0
21,0
30,0
46,0
31,2
17,0
27,0
57,3
18,0
28,0
29,0
2,8
19,0
35,0
42,0
0,0
58,0
16,0
16,0
19,0
82,6
16,0
52,0
16,0
19,0
12,0
24,0
26,0
7,0
19,0
17,0
23,0
25,1
24,0
0,0
40,0
2,1
7,0
69,0
45,0
16,1
16,0
85,1
28,0
21,0
20,0
0,0
0,0
39,0
21,0
18,0
60,0
29,0
36,0
42,0
251,0
82,0
59,0
13,0
14,0
190,1
80,0
2,0
7,0
9,0
82,0
24,0
32,0
5,0
29,1
11,0
15,0
0,0
0,0
26,0
38,0
26,0
178,2
9,0
48,0
5,0
8,0
30,0
31,0
20,0
31,0
62,0
24,0
52,2
17,0
0,8
13,0
18,1
36,0
5,0
26,0
39,0
40,0
25,0
153,0
99,1
31,0
10,3
16,2
117,0
32,0
17,1
31,0
37,0
14,0
16,1
22,0
76,0
0,8
38,0
0,0
40,0
43,0
2,3
25,0
1,0
46,0
65,0
56,2
25,0
46,0
68,0
34,0
0,0
0,0
53,0
40,0
12,0
0,0
23,0
66,0
62,0
18,0
24,1
65,7
67,4
11,0
15,0
35,0
56,0
33,0
0,0
49,0
46,1
40,0
7,0
23,1
85,10
0,0
4,0
6,0
18,0
0,0
47,0
17,0
0,0
36,0
42,0
27,0
9,0
5,0
23,1
35,0
59,11
79,0
28,0
33,0
29,0
14,11
148,0
17,0
32,0
28,0
56,0
31,0
13,0
48,1
54,1
44,0
13,0
19,0
32,0
19,0
3,0
0,0
33,0
45,0
5,0
0,0
25,0
24,1
24,0
36,2
15,0
25,0
34,0
37,0
0,0
24,0
19,4
39,2
15,0
2,2
24,0
24,0
47,0
0,0
17,0
26,0
24,1
4,0
16,0
23,2
27,0
27,1
12,1
15,0
45,0
44,0
0,0
40,0
24,1
29,0
11,0
7,0
31,0
12,0
4,0
0,0
7,1
12,1
65,0
5,0
8,0
0,0
58,3
33,3
29,0
8,0
6,0
22,0
37,0
28,0
3,0
7,2
11,0
29,3
25,0
0,0
0,0
23,0
58,0
39,0
0,0
42,3
45,0
3,0
35,0
23,0
3,0
46,0
15,0
4,0
3,0
9,0
39,0
41,0
45,3
0,0
25,0
32,7
13,0
0,0
10,0
44,0
41,0
57,0
6,2
37,0
14,2
15,0
19,2
38,1
49,0
34,0
11,0
0,0
22,0
29,1
15,1
20,0
31,0
47,0
143,1
6,0
7,0
29,0
34,1
1,2
9,0
25,0
47,1
32,0
3,0
18,0
33,0
28,0
14,0
12,0
16,0
16,0
96,0
4,0
16,0
27,1
3,1
24,1
12,1
34,0
26,0
0,0
0,0
26,12
120,0
83,2
1,0
31,0
39,2
16,0
3,0
23,0
33,0
18,0
63,0
3,0
22,0
6,4
36,2
1,0
24,0
28,0
165,2
2,0
4,0
10,3
38,0
20,0
0,0
0,0
64,0
45,0
17,0
21,0
143,1
87,2
24,0
3,0
19,0
18,0
0,0
28,0
4,0
28,1
37,0
29,0
13,0
108,0
47,2
18,0
5,1
15,0
42,0
19,0
0,0
5,0
145,0
96,0
5,0
5,0
5,0
38,0
39,0
11,0
5,0
0,0
30,0
8,0
28,0
107,0
0,4
37,1
23,0
151,0
10,0
33,0
11,0
3,0
0,0
32,0
24,0
23,4
9,0
17,2
39,0
12,0
60,1
12,0
22,1
43,0
18,7
6,2
10,0
9,1
31,0
66,1
9,0
35,0
22,0
24,0
0,0
22,2
24,0
31,0
46,3
13,0
31,0
36,0
104,0
0,0
10,0
15,0
47,0
0,0
12,0
26,0
14,0
3,0
0,0
15,0
30,3
5,0
22,0
15,0
21,0
15,2
43,0
2,0
3,0
16,2
15,1
11,0
29,0
15,0
19,0
15,0
23,0
23,3
15,0
63,0
4,0
20,0
64,3
1,0
12,1
44,1
25,0
22,0
20,0
37,0
15,0
3,0
13,0
19,0
15,0
20,5
14,0
9,0
18,0
15,0
31,0
25,0
8,0
9,0
24,0
8,0
5,0
4,0
1,0
19,0
5,1
6,0
18,0
0,0
6,0
15,0
135,0
7,0
4,1
10,1
25,1
35,0
9,0
10,0
14,0
0,2
8,0
0,0
6,0
1,0
1,0
18,0
11,0
0,0
18,0
19,0
85,0
19,0
0,0
6,0
28,0
0,0
12,0
6,3
7,16
34,10
21,0
0,10
49,0
23,3
18,4
7,1
13,19
5,8
41,9
8,7
10,0
130,0
78,0
11,2
14,2
5,0
35,0
35,0
5,1
4,4
60,1
37,0
2,0
0,0
12,1
0,0
27,0
2,0
5,0
19,0
4,0
17,0
32,1
21,0
7,0
25,0
16,1
26,0
4,0
2,0
172,0
10,3
12,0
10,0
23,0
6,4
11,0
0,0
22,0
9,0
26,0
0,0
0,0
2,1
0,0
0,0
21,0
33,0
4,0
1,0
180,0
38,0
21,0
13,2
1,0
36,2
4,0
0,0
4,0
11,0
20,0
0,0
11,0
0,2
17,0
13,0
17,0
41,1
4,0
19,0
20,0
15,1
4,0
0,0
0,0
0,0
20,4
0,0
0,0
8,0
21,2
4,0
15,1
57,0
0,0
16,1
20,0
5,0
0,0
0,0
9,5
11,0
30,4
31,0
3,0
74,1
14,0
0,0
0,6
7,0
0,0
6,0
11,2
10,0
13,0
33,0
7,0
24,0
25,0
2,0
0,0
12,0
79,2
21,0
11,2
11,0
78,0
4,1
3,1
10,0
19,0
19,3
10,0
3,1
113,0
35,2
8,0
6,0
0,0
13,1
4,5
5,0
21,0
0,0
15,0
13,0
0,0
0,3
6,0
4,0
12,4
27,0
4,0
46,6
0,0
0,0
13,0
10,0
30,4
8,0
13,0
0,10
1,0
14,0
29,0
5,0
38,4
15,0
0,0
2,0
6,0
25,0
8,0
1,9
9,0
4,2
13,2
64,0
1,3
0,1
0,0
83,0
0,0
5,0
20,0
0,0
2,0
26,8
19,0
1,0
6,0
0,0
0,0
26,0
3,0
5,0
6,0
14,0
0,3
1,2
159,0
12,0
0,0
12,1
11,0
6,2
45,0
5,0
17,3
37,0
0,0
1,0
2,0
24,1
8,0
0,0
13,0
8,2
3,0
20,0
168,0
0,0
0,0
12,0
3,0
15,0
13,0
8,0
0,0
0,0
9,1
7,0
6,0
18,2
11,0
20,4
8,0
0,0
15,0
6,0
8,0
25,1
0,1
2,0
1,3
9,0
21,0
1,0
1,2
0,0
0,0
0,0
13,0
33,0
14,0
0,0
3,0
4,1
0,0
143,0
70,2
17,0
0,0
133,5
69,0
8,0
17,0
0,0
14,0
31,0
10,0
2,1
126,1
21,2
1,0
2,0
8,0
69,0
0,2
21,0
1,0
17,1
23,0
8,0
0,0
0,0
1,0
8,0
2,4
20,0
0,0
0,2
0,0
5,5
17,0
24,0
5,5
27,0
5,0
0,0
8,0
0,0
11,0
178,0
50,2
22,0
0,2
4,0
3,0
3,0
5,0
63,0
31,0
44,3
9,0
0,0
19,0
1,0
0,0
7,0
5,0
16,0
0,0
16,0
43,0
11,0
0,0
212,0
40,0
22,1
29,0
3,0
15,0
5,0
0,0
3,0
6,0
15,0
3,0
1,0
12,0
11,0
17,0
0,0
6,0
28,0
16,0
25,0
26,2
15,0
7,0
11,0
18,0
4,0
36,0
6,3
0,0
15,0
6,1
0,0
10,6
23,0
0,0
10,0
1,1
37,0
6,0
1,0
27,0
0,0
12,0
13,0
18,0
0,0
4,1
8,0
20,0
5,0
18,0
18,0
145,0
30,0
17,0
3,0
10,7
14,0
26,1
11,0
3,0
7,0
13,0
18,0
1,0
3,0
37,6
1,0
7,0
18,0
7,0
11,0
12,1
8,0
4,0
0,0
8,1
72,0
18,0
30,0
13,0
237,2
83,0
9,0
11,0
173,2
132,0
3,0
8,0
9,0
5,1
20,0
7,0
19,1
5,0
27,0
28,0
8,0
161,0
47,0
24,0
11,0
6,0
44,0
1,0
19,0
12,0
4,0
4,0
7,0
23,0
13,1
1,1
11,0
6,0
9,0
14,0
2,0
5,1
9,0
21,2
6,0
35,0
0,0
0,0
5,0
16,0
8,1
9,0
17,6
5,0
26,0
15,0
16,0
0,0
3,0
2,0
23,0
26,0
24,0
14,0
0,0
146,0
53,0
5,0
8,0
28,0
34,1
2,0
0,0
380,0
61,0
17,0
4,0
1,0
6,0
16,0
12,0
3,0
0,0
13,4
37,0
162,5
0,0
16,0
29,0
13,0
4,0
16,0
22,0
0,0
18,0
19,4
29,0
27,0
13,0
6,0
15,0
19,0
28,0
24,3
16,0
13,0
30,0
19,0
7,0
7,0
6,0
3,4
0,0
30,0
2,0
27,3
6,0
11,0
0,0
9,0
3,5
29,0
30,0
0,0
3,0
0,0
18,1
18,0
20,0
1,0
7,0
158,4
0,0
23,0
1,0
3,0
75,0
33,0
20,3
12,0
126,0
84,0
24,0
7,0
223,0
98,0
18,0
9,0
12,0
25,0
14,0
0,0
0,0
61,0
32,0
15,0
0,0
15,0
27,0
5,0
13,0
9,0
30,0
37,0
20,1
0,1
5,0
34,0
18,0
29,0
0,1
8,0
6,0
5,0
27,0
8,0
0,0
0,0
0,0
7,1
20,0
26,0
36,0
35,0
25,1
14,0
72,0
21,0
34,0
24,0
7,6
0,0
24,0
40,0
17,0
50,5
9,2
25,0
29,1
24,0
7,0
2,0
15,0
83,0
44,0
13,0
34,0
110,1
79,0
27,0
22,0
25,0
12,1
13,0
29,0
8,0
25,0
3,3
20,0
5,0
200,2
35,0
9,0
17,1
25,13
181,0
37,1
16,1
12,0
3,0
21,0
30,1
9,0
0,0
147,0
54,0
18,0
20,0
14,1
171,0
15,0
20,1
4,0
4,3
29,0
15,0
17,0
0,0
56,0
27,0
16,0
11,0
213,0
89,0
23,0
16,0
36,0
156,0
22,0
23,0
11,0
22,0
57,0
24,0
24,0
20,0
90,3
5,0
46,0
23,0
18,2
7,1
43,0
8,3
31,1
13,0
8,5
22,0
27,0
19,0
2,0
23,0
34,0
33,2
21,0
10,0
10,0
13,1
37,0
17,1
