Signal1,Signal2
109,0
104,0
95,1
140,0
35,1
3,0
13,1
33,0
59,0
107,0
103,2
103,0
95,1
86,0
129,0
19,0
0,5
13,4
54,0
64,0
108,0
109,3
104,3
108,0
73,0
101,2
16,5
14,0
20,0
81,0
95,4
110,0
129,0
22,0
108,0
146,1
18,2
106,0
137,0
11,0
111,2
108,0
6,4
31,0
105,0
76,0
0,0
19,1
108,0
149,0
12,0
108,0
121,0
9,0
55,2
108,0
69,0
8,0
21,2
110,0
144,0
19,2
106,0
142,0
12,2
110,0
105,1
5,0
32,0
106,0
75,0
0,1
21,0
110,2
146,0
10,0
108,0
123,5
12,2
95,0
99,0
64,0
12,0
52,4
106,0
89,0
18,0
106,0
137,0
12,5
108,1
105,0
4,0
32,2
100,0
74,2
0,0
22,0
107,0
144,0
13,0
105,0
121,0
9,0
52,0
99,0
89,1
30,0
27,1
105,0
123,0
21,0
104,0
120,1
15,0
108,2
100,6
13,1
77,0
98,3
71,0
0,3
26,0
111,2
142,3
18,2
108,3
125,3
15,0
107,0
88,2
27,0
32,0
102,0
84,0
3,0
20,0
110,0
142,3
13,0
112,0
115,0
8,0
36,0
106,0
79,0
1,0
21,0
113,0
148,0
16,0
110,1
126,6
12,1
111,0
95,5
30,0
28,5
106,0
87,0
3,0
20,0
113,2
154,0
17,1
113,5
122,0
3,0
36,0
114,0
81,0
0,0
22,3
114,0
158,0
21,0
113,6
130,3
15,0
115,5
97,0
27,0
35,3
114,0
88,1
0,0
23,0
114,4
154,3
14,4
115,0
119,0
10,0
120,2
83,1
37,0
25,0
107,0
99,0
0,3
15,4
113,0
138,5
15,5
118,2
100,0
5,5
31,0
111,2
86,1
0,0
21,0
115,0
155,5
12,1
116,0
121,2
9,3
42,3
115,0
78,0
0,0
26,0
118,0
162,0
20,7
114,0
143,2
12,0
117,4
107,1
10,6
93,1
115,0
47,2
18,1
105,3
101,3
8,2
35,0
116,0
151,1
24,0
115,0
155,0
13,0
116,0
124,0
12,0
120,6
125,2
2,0
26,1
107,0
96,0
23,0
48,0
116,0
144,2
24,0
115,0
161,2
17,0
113,0
141,1
7,0
69,0
118,0
68,4
8,0
37,0
116,1
153,0
24,0
116,1
157,5
16,2
114,0
129,3
12,2
113,0
130,2
0,0
26,0
107,1
96,0
32,0
58,4
115,3
145,4
27,0
115,1
164,1
20,1
114,0
144,3
11,0
112,0
106,0
7,0
33,4
116,0
84,1
0,0
26,0
91,8
92,6
52,3
48,7
93,0
111,4
27,1
56,6
118,0
158,13
48,27
115,14
22,0
103,9
82,0
39,0
13,65
105,15
26,0
57,0
116,9
145,3
19,0
114,0
162,0
17,1
111,3
144,6
9,2
66,0
121,1
74,0
13,5
77,0
112,0
91,0
25,7
116,2
160,0
13,0
113,9
128,2
12,0
89,2
108,0
33,2
30,0
105,0
87,2
24,0
52,0
113,3
141,0
26,0
116,0
157,2
18,6
113,1
146,3
10,0
113,0
110,1
3,2
33,2
118,0
88,0
8,1
26,0
116,0
163,1
18,5
114,2
126,7
14,0
91,0
110,1
34,0
29,1
110,0
94,1
7,0
19,1
113,0
141,0
18,3
114,1
107,0
6,0
33,0
111,3
84,0
2,1
26,0
115,0
153,9
15,0
115,1
131,1
12,0
91,3
112,0
35,0
32,2
108,7
94,0
4,0
18,0
112,0
143,1
18,0
116,0
108,1
3,0
34,4
112,0
84,3
1,1
25,0
115,0
159,4
13,2
115,0
131,1
10,0
98,0
116,0
30,1
26,0
109,0
91,2
3,0
14,0
111,0
135,3
13,0
113,1
101,2
6,2
29,0
108,1
81,2
0,0
24,4
111,0
155,0
15,2
110,0
123,0
11,0
109,0
87,0
32,0
28,1
108,1
90,0
0,0
18,0
110,0
142,2
16,2
114,1
109,0
2,0
30,0
112,0
80,0
0,1
24,0
114,0
158,3
13,0
113,0
131,1
8,0
55,0
115,0
76,0
0,0
26,0
117,0
163,0
18,0
113,0
151,2
14,0
117,0
109,4
4,0
33,0
116,0
84,0
0,5
21,0
117,0
156,3
13,0
114,0
133,0
9,0
55,0
121,0
74,0
0,0
26,0
116,0
159,1
19,0
114,0
152,4
15,0
118,2
118,0
8,2
35,0
122,1
88,0
0,5
23,2
118,1
169,2
11,0
116,0
138,9
12,0
120,0
109,0
5,0
36,0
115,0
95,0
4,0
22,1
115,0
151,6
19,2
117,1
119,4
9,4
34,0
118,0
86,0
0,0
26,0
117,0
163,0
15,0
115,1
137,4
11,2
114,0
115,0
3,4
32,3
116,1
94,0
8,0
21,1
114,0
154,0
17,1
117,0
121,3
3,0
28,0
120,0
84,0
0,0
21,0
115,0
161,3
16,2
114,0
130,0
11,0
108,0
111,0
6,1
32,0
117,0
93,0
10,3
62,0
117,0
145,0
21,0
117,0
161,0
15,2
115,3
153,0
12,0
116,0
123,1
9,3
33,0
119,0
85,3
0,5
19,0
115,0
159,3
16,3
113,1
138,0
11,2
106,0
108,1
2,0
33,0
114,0
94,0
10,2
63,0
116,0
145,1
26,3
115,0
158,0
16,0
112,0
153,6
13,1
117,0
120,1
7,5
29,0
118,1
82,0
2,0
22,5
115,0
160,0
16,0
113,0
137,2
8,3
58,0
117,0
73,0
0,0
24,0
116,0
154,0
17,1
114,0
154,8
11,0
116,0
122,1
8,2
32,0
113,2
81,1
0,0
23,0
115,0
167,4
11,0
115,0
136,5
5,0
62,0
117,0
72,0
9,0
25,0
114,3
155,0
20,0
114,0
150,3
14,2
115,0
121,1
5,0
33,0
113,0
81,0
0,0
26,0
115,0
161,4
11,0
115,3
136,1
14,3
101,0
103,1
0,0
30,0
111,0
93,0
16,0
61,1
115,0
138,0
22,0
112,4
154,1
17,0
112,0
153,3
11,1
116,0
120,5
1,0
35,0
111,0
80,0
1,0
24,0
114,0
164,3
11,0
113,3
134,1
8,0
61,1
114,0
73,0
11,5
54,2
109,1
95,2
19,0
112,1
155,5
12,2
116,0
120,4
7,8
32,0
116,0
81,0
0,1
23,0
113,0
162,0
12,0
112,0
137,0
8,0
59,0
113,0
69,0
3,0
25,2
115,0
157,1
19,0
112,0
152,3
11,1
116,1
112,2
6,0
33,0
111,0
81,0
0,0
23,0
113,0
157,4
13,0
114,0
129,3
11,1
104,2
114,0
1,1
28,2
114,0
94,0
11,2
58,0
115,0
152,0
16,0
115,0
158,5
17,0
112,0
155,3
13,2
116,1
115,3
5,0
35,0
113,0
83,0
0,0
24,0
116,2
161,5
14,8
115,0
138,3
8,0
55,0
118,1
76,0
0,0
23,0
118,0
165,0
14,0
116,0
156,4
13,2
118,2
119,4
3,0
39,0
107,0
81,1
3,0
28,1
115,1
155,0
16,0
111,0
127,1
14,0
115,0
105,0
7,1
32,0
117,0
99,2
1,0
18,0
114,0
158,0
12,0
118,0
118,0
4,3
28,0
121,0
89,0
0,2
22,0
116,0
161,0
15,0
114,0
132,3
12,0
104,0
99,0
34,0
25,1
109,0
98,0
3,0
18,0
112,0
151,0
11,0
114,0
115,0
7,0
31,0
116,1
89,4
3,0
20,1
116,2
164,3
11,3
115,1
130,4
9,4
49,0
115,0
77,0
0,0
20,0
117,0
169,0
16,2
113,0
147,5
12,0
117,0
111,2
3,2
26,0
116,1
89,0
6,0
25,1
116,0
161,0
8,0
89,0
122,0
64,0
15,0
112,0
107,0
0,0
24,0
117,0
163,0
15,0
113,0
150,0
9,0
65,0
118,1
73,0
6,0
34,0
117,0
155,0
24,0
116,0
162,2
10,0
116,0
128,2
6,0
34,4
122,0
82,2
0,2
20,1
118,0
165,0
14,0
113,0
148,1
12,0
117,0
106,0
6,0
32,0
114,0
92,0
0,0
23,0
114,0
158,0
14,1
116,0
125,1
7,0
36,4
118,0
83,0
0,1
21,1
117,0
165,0
14,1
113,1
142,1
13,0
117,3
101,0
0,2
29,1
117,0
92,0
8,0
19,0
114,2
162,1
10,0
115,0
125,1
2,2
34,0
120,0
83,0
2,0
23,0
116,0
168,0
13,0
115,0
140,3
11,0
103,0
106,0
0,0
32,3
117,0
93,0
19,0
60,0
116,2
147,0
26,0
118,0
162,2
20,0
114,0
152,3
11,0
118,0
118,5
3,0
33,0
119,0
88,0
0,3
24,0
118,0
164,1
11,0
116,0
138,4
10,2
119,0
102,0
1,0
29,0
113,2
96,0
0,0
17,1
113,0
155,1
13,2
118,0
112,0
4,6
30,0
119,0
89,2
3,1
25,3
116,0
164,0
10,1
114,0
134,0
6,0
45,0
117,0
80,0
0,0
20,1
117,0
167,1
15,0
111,1
148,0
10,0
110,0
111,1
3,0
32,3
118,4
91,0
5,0
25,0
115,0
168,0
14,4
117,0
131,3
7,0
42,0
117,0
80,4
0,0
25,1
117,1
168,0
12,0
114,0
144,0
14,0
119,0
102,0
2,2
30,0
118,0
94,0
1,0
23,0
114,0
161,4
12,3
115,0
126,0
6,0
42,0
124,17
37,11
70,5
131,6
73,23
52,4
109,0
88,10
0,12
109,7
102,27
31,1
121,1
82,0
3,0
24,6
117,2
166,5
15,2
112,0
141,4
9,0
56,0
118,0
73,2
0,0
19,0
118,3
163,0
20,0
114,0
155,2
10,0
117,0
113,0
9,2
34,0
115,0
85,0
0,0
26,0
115,0
163,3
9,2
88,0
119,0
63,0
13,2
111,1
105,0
0,0
21,0
117,0
165,0
17,0
114,0
150,2
14,2
113,3
108,1
3,3
31,0
117,0
90,0
0,9
24,0
115,0
160,5
16,0
115,0
132,1
6,1
42,0
119,0
81,0
0,0
23,1
117,0
169,0
18,1
113,0
151,2
10,2
116,0
110,1
3,0
31,0
115,1
90,0
0,0
21,0
113,0
160,6
11,0
114,0
126,0
6,0
35,0
120,0
83,2
1,2
18,0
117,0
167,0
13,1
114,0
144,1
8,4
61,0
115,0
