Signal1,Signal2
0,0
1,0
31,0
0,0
11,0
15,0
0,0
3,1
9,1
16,0
0,0
5,2
7,0
0,0
7,1
0,0
17,0
1,2
0,0
14,3
6,0
24,0
19,3
0,0
14,0
8,0
14,0
5,0
0,0
0,0
20,0
1,0
0,0
3,0
6,0
23,0
0,0
1,5
29,0
40,0
9,0
0,0
33,0
30,0
0,0
0,0
6,3
17,0
0,0
3,0
20,0
0,0
0,0
2,0
5,1
15,4
0,0
0,0
18,0
13,1
4,3
10,0
17,0
19,0
37,0
2,0
12,0
0,0
3,0
3,0
37,0
5,0
16,1
3,0
59,0
29,0
3,1
27,2
5,0
3,0
4,0
26,0
18,0
8,1
2,1
54,0
31,0
25,0
2,0
1,1
5,0
11,0
9,1
0,0
4,2
9,2
1,0
0,0
13,0
28,0
0,0
2,0
0,1
3,0
12,0
15,0
8,2
11,0
4,0
8,0
29,0
1,0
7,0
2,1
0,0
25,0
13,1
0,0
40,0
15,2
7,0
29,0
0,0
0,0
0,0
65,0
4,0
15,2
1,2
28,0
13,2
38,0
10,0
45,7
0,1
18,0
18,0
10,0
0,0
10,0
4,1
13,0
11,0
4,0
28,0
11,0
35,0
11,6
0,0
25,0
19,0
33,0
1,0
14,0
10,0
10,0
18,0
4,0
27,0
20,0
1,2
14,0
3,0
4,0
3,0
29,0
22,0
10,0
15,0
8,0
3,0
5,0
9,3
10,0
0,0
0,0
11,8
3,1
6,4
10,20
0,7
0,0
0,3
41,7
5,12
1,2
3,27
4,0
3,14
2,7
4,0
4,9
0,20
3,1
25,0
0,0
0,0
17,0
0,2
24,0
20,4
18,5
4,4
16,0
19,0
0,0
11,10
38,1
8,0
13,0
0,0
6,2
0,1
19,1
9,0
16,1
4,0
9,1
0,1
13,0
0,1
0,10
0,1
12,1
11,0
11,0
0,0
0,0
0,0
0,1
1,0
6,0
2,5
1,0
12,0
0,3
11,3
0,0
1,1
34,0
33,3
8,0
2,0
11,0
9,0
0,0
22,0
3,2
13,0
22,0
0,0
19,1
1,0
24,5
21,0
31,1
14,3
29,0
8,3
5,3
2,0
5,2
0,0
5,0
16,1
6,2
18,0
5,0
20,0
3,0
6,0
37,5
5,0
6,0
6,2
0,0
2,0
4,0
8,0
10,0
12,0
15,4
13,0
5,0
24,0
7,0
4,0
7,0
14,0
29,2
15,0
0,0
5,0
18,0
19,2
3,1
0,1
2,0
19,0
37,0
0,1
23,0
0,0
15,0
44,0
15,1
0,1
0,3
19,0
64,2
12,0
3,0
10,0
52,0
27,3
2,0
0,0
0,1
7,0
19,0
12,0
0,0
0,0
21,0
43,1
13,0
5,0
7,0
4,0
21,0
38,2
3,0
4,0
4,0
1,0
82,0
36,0
11,1
3,1
25,2
26,0
24,0
4,0
21,2
0,0
33,1
9,0
2,2
22,0
9,2
23,0
33,2
10,1
10,0
18,0
18,0
9,0
9,0
9,0
0,0
0,0
12,0
21,0
11,0
16,0
11,0
35,0
11,1
21,0
14,0
18,0
0,0
0,0
15,0
1,0
27,3
4,0
11,0
22,3
7,0
25,3
23,0
19,5
6,2
0,1
20,0
24,0
6,2
0,0
20,0
38,0
21,0
0,0
12,0
4,0
0,0
13,0
2,0
9,0
11,0
6,2
10,0
20,0
19,0
7,0
1,0
6,0
6,0
13,0
2,0
26,6
16,0
0,0
23,6
2,0
8,0
1,0
6,0
0,0
2,0
25,0
13,0
0,0
0,0
3,0
9,0
6,4
10,1
0,4
18,0
0,0
7,0
5,2
0,0
20,5
1,0
21,0
0,0
15,2
2,0
6,0
9,2
0,1
8,0
1,0
6,4
8,0
10,0
0,0
51,0
34,0
4,2
19,0
11,1
2,1
0,1
35,0
2,0
0,3
21,0
3,0
24,0
16,0
5,0
1,2
1,3
4,0
35,0
32,2
23,0
0,0
5,0
10,0
13,0
13,0
24,0
10,0
31,0
0,2
12,0
0,0
26,0
12,0
19,0
4,0
13,0
34,0
8,0
4,0
23,0
5,0
0,0
55,0
15,3
10,0
12,0
31,0
18,0
1,0
2,0
20,0
13,0
15,6
5,0
0,0
2,3
11,0
29,0
18,0
18,0
11,0
38,0
5,0
9,0
9,0
2,0
23,0
45,0
6,0
35,0
43,0
7,0
52,0
10,0
7,0
1,0
48,0
38,0
14,0
13,4
6,0
